Buffer basis points,Transaction date,Buy or sell,Ticker,Ticker name,Amount of shares
15,2006-07-06,BUY,MNST,,19.0
15,2006-07-06,BUY,BFH,,67.0
15,2006-07-06,BUY,AVL1,,84.0
15,2006-07-06,BUY,LECO,,65.0
15,2006-07-06,BUY,DAKT,,137.0
15,2006-07-06,BUY,MTW,,89.0
15,2006-07-06,BUY,VOLT2,,83.0
15,2006-07-06,BUY,EXPD,,74.0
15,2006-07-06,BUY,KEX,,101.0
15,2006-07-06,BUY,OII,,86.0
15,2006-07-06,BUY,FTI1,,57.0
15,2006-07-06,BUY,WEBX1,,111.0
15,2006-07-06,BUY,JLL,,46.0
15,2006-07-06,BUY,AGP,,130.0
15,2006-07-06,BUY,ATI,,58.0
15,2006-07-06,BUY,TEX,,40.0
15,2006-07-06,BUY,WCC,,60.0
15,2006-08-08,SELL,MNST,,76.0
15,2006-08-10,SELL,EXPD,,74.0
15,2006-08-16,SELL,MED,,205.0
15,2006-08-28,SELL,DAKT,,137.0
15,2006-09-08,BUY,CMCSK,,101.0
15,2006-09-12,BUY,HCR1,,65.0
15,2006-09-15,SELL,VOLT2,,83.0
15,2006-09-18,SELL,OII,,86.0
15,2006-09-18,BUY,CXW,,80.0
15,2006-10-04,BUY,CMCSA,,94.0
15,2006-10-17,BUY,EPC,,49.0
15,2006-10-18,BUY,UST1,,41.0
15,2006-11-02,BUY,ACAS,,1.0
15,2006-12-18,BUY,MA,,41.0
15,2006-12-26,SELL,TTI,,131.0
15,2006-12-26,SELL,ADM,,94.0
15,2006-12-26,SELL,KEX,,101.0
15,2006-12-26,SELL,FTI1,,57.0
15,2006-12-26,SELL,WEBX1,,111.0
15,2006-12-26,SELL,WCC,,60.0
15,2007-01-30,BUY,TSG1,,129.0
15,2007-01-31,BUY,CF,,136.0
15,2007-02-01,BUY,MTCH,,109.0
15,2007-02-02,BUY,HAS,,146.0
15,2007-02-05,BUY,TRA,,287.0
15,2007-02-06,BUY,UIS,,11.0
15,2007-02-28,SELL,LFCHY,,170.6688
15,2007-03-30,BUY,MIR2,,102.0
15,2007-05-04,SELL,AGP,,130.0
15,2007-05-15,BUY,GEN1,,179.0
15,2007-05-22,SELL,LVS,,53.0
15,2007-06-06,BUY,TRW,,119.0
15,2007-06-13,SELL,ACLI,,132.0
15,2007-06-22,BUY,NRG,,111.0
15,2007-07-16,BUY,GLBL1,,133.0
15,2007-07-25,SELL,MTCH,,109.0
15,2007-07-30,SELL,UIS,,11.0
15,2007-08-10,SELL,TRA,,287.0
15,2007-08-24,BUY,TBSIQ,,118.0
15,2007-08-29,BUY,DRYS,,71.0
15,2007-09-12,BUY,CROX,,1.0
15,2007-10-30,SELL,CMCSA,,141.0
15,2007-10-30,BUY,EDO,,89.0
15,2007-11-02,SELL,CMCSK,,151.5
15,2007-11-02,SELL,CROX,,1.0
15,2007-11-08,SELL,JLL,,46.0
15,2007-11-08,SELL,TRW,,119.0
15,2007-11-12,SELL,TEX,,80.0
15,2007-11-13,SELL,TBSIQ,,118.0
15,2007-11-13,SELL,DRYS,,71.0
15,2007-11-30,BUY,MTL,,57.0
15,2007-12-05,BUY,TELFY,,46.0
15,2007-12-06,BUY,SIGM,,68.0
15,2007-12-11,BUY,IHS2,,71.0
15,2007-12-12,SELL,NRG,,111.0
15,2007-12-12,BUY,BIDU,,12.0
15,2007-12-13,BUY,BMRN,,172.0
15,2007-12-14,BUY,KUST,,821.0
15,2007-12-17,BUY,GLDN1,,47.0
15,2007-12-18,SELL,ACAS,,1.0
15,2008-01-04,SELL,GLBL1,,133.0
15,2008-01-07,SELL,ATI,,58.0
15,2008-01-08,SELL,SIGM,,68.0
15,2008-01-10,SELL,HAS,,146.0
15,2008-01-15,BUY,CVD,,50.0
15,2008-01-18,SELL,GEN1,,179.0
15,2008-01-18,SELL,BFH,,67.0
15,2008-01-18,SELL,LECO,,65.0
15,2008-01-18,SELL,MTW,,178.0
15,2008-01-18,SELL,BIDU,,12.0
15,2008-01-22,BUY,PHRM,,64.0
15,2008-02-06,BUY,PRGO,,131.0
15,2008-02-07,SELL,CXW,,160.0
15,2008-02-07,BUY,MEE,,116.0
15,2008-02-08,BUY,MOS,,47.0
15,2008-02-11,BUY,INCY,,376.0
15,2008-02-12,BUY,AUXL,,136.0
15,2008-02-13,BUY,GOLD1,,99.0
15,2008-02-21,BUY,FRFHF,,15.0
15,2008-02-22,BUY,CMO,,258.0
15,2008-02-25,BUY,KGC,,141.0
15,2008-02-26,BUY,MFA,,2.0
15,2008-03-07,SELL,CMO,,258.0
15,2008-03-07,SELL,MFA,,2.0
15,2008-03-10,SELL,CELG,,53.0
15,2008-03-11,SELL,INCY,,376.0
15,2008-03-14,BUY,CMP,,75.0
15,2008-03-17,BUY,SID,,115.0
15,2008-03-24,SELL,AUXL,,136.0
15,2008-04-09,BUY,WLTGQ,,68.0
15,2008-04-10,BUY,XEC,,81.0
15,2008-04-11,BUY,EOG,,3.0
15,2008-04-14,BUY,CHKAQ,,1.0
15,2008-04-16,BUY,THC,,4.0
15,2008-04-24,BUY,BPZRQ,,2.0
15,2008-04-30,SELL,KGC,,141.0
15,2008-04-30,SELL,EPC,,49.0
15,2008-05-29,SELL,TELFY,,46.0
15,2008-06-02,BUY,MMR,,164.0
15,2008-06-03,BUY,JRCCQ,,125.0
15,2008-06-04,SELL,IHS2,,71.0
15,2008-06-13,SELL,GOLD1,,99.0
15,2008-06-30,BUY,UNTCQ,,65.0
15,2008-07-07,SELL,MMR,,164.0
15,2008-07-07,SELL,BMRN,,172.0
15,2008-07-07,BUY,PCXCQ,,38.0
15,2008-07-08,SELL,CVD,,50.0
15,2008-07-09,SELL,JRCCQ,,125.0
15,2008-07-16,BUY,ANRZQ,,52.0
15,2008-07-21,SELL,MIR2,,102.0
15,2008-07-21,SELL,MTL,,171.0
15,2008-07-24,SELL,MEE,,116.0
15,2008-07-24,SELL,BPZRQ,,2.0
15,2008-07-24,SELL,CHKAQ,,1.0
15,2008-07-30,SELL,EOG,,3.0
15,2008-08-05,SELL,XEC,,81.0
15,2008-08-05,SELL,MOS,,47.0
15,2008-08-05,SELL,KUST,,821.0
15,2008-08-06,BUY,SPSX,,98.0
15,2008-08-07,BUY,DRS1,,56.0
15,2008-08-08,SELL,SID,,115.0
15,2008-08-08,BUY,IPHS,,119.0
15,2008-08-12,SELL,FRFHF,,15.0
15,2008-08-22,BUY,FSYS,,80.0
15,2008-08-25,BUY,BUD1,,66.0
15,2008-08-26,BUY,MYGN,,68.0
15,2008-08-27,BUY,SQNM,,198.0
15,2008-08-28,BUY,IKN,,266.0
15,2008-08-29,BUY,WAB,,76.0
15,2008-09-03,BUY,SYNA,,128.0
15,2008-09-04,SELL,CMP,,75.0
15,2008-09-04,SELL,PCXCQ,,38.0
15,2008-09-05,SELL,MA,,41.0
15,2008-09-05,SELL,WLTGQ,,68.0
15,2008-09-05,BUY,THOR1,,157.0
15,2008-09-08,BUY,OCR,,136.0
15,2008-09-09,SELL,UNTCQ,,65.0
15,2008-09-09,BUY,UTHR,,37.0
15,2008-09-10,SELL,CF,,136.0
15,2008-09-10,SELL,ANRZQ,,52.0
15,2008-09-10,BUY,GCO,,111.0
15,2008-09-12,BUY,VAR,,62.0
15,2008-09-18,SELL,IPHS,,119.0
15,2008-09-23,BUY,GAS1,,82.0
15,2008-09-30,SELL,FSYS,,80.0
15,2008-10-06,SELL,THC,,4.0
15,2008-10-06,BUY,LDG,,51.0
15,2008-10-07,BUY,VRX1,,198.0
15,2008-10-08,SELL,GCO,,111.0
15,2008-10-08,SELL,SYNA,,128.0
15,2008-10-08,BUY,UB,,49.0
15,2008-10-09,SELL,SQNM,,198.0
15,2008-10-09,BUY,IMCL,,53.0
15,2008-10-10,SELL,WAB,,76.0
15,2008-10-13,SELL,VAR,,62.0
15,2008-10-13,BUY,PB,,102.0
15,2008-10-14,BUY,BWLD,,94.0
15,2008-10-15,BUY,FDRY,,209.0
15,2008-10-20,BUY,ATML,,914.0
15,2008-10-24,SELL,OCR,,136.0
15,2008-10-27,SELL,PRGO,,131.0
15,2008-10-29,SELL,THOR1,,157.0
15,2008-10-29,SELL,UTHR,,37.0
15,2008-10-29,SELL,BWLD,,94.0
15,2008-11-18,BUY,BRL,,53.0
15,2008-11-26,SELL,ATML,,914.0
15,2008-12-10,BUY,APOL,,46.0
15,2008-12-11,BUY,THOR1,,115.0
15,2008-12-12,BUY,DAL,,337.0
15,2008-12-15,BUY,AMGN,,58.0
15,2008-12-16,BUY,ALO1,,97.0
15,2008-12-17,BUY,LCC,,482.0
15,2008-12-18,BUY,CBST,,142.0
15,2008-12-19,BUY,CRI,,176.0
15,2008-12-24,SELL,GAS1,,82.0
15,2009-01-13,SELL,PB,,102.0
15,2009-01-21,BUY,ALK,,121.0
15,2009-01-22,BUY,JBLU,,541.0
15,2009-01-23,BUY,IDCC,,111.0
15,2009-01-26,BUY,SMG,,103.0
15,2009-01-27,BUY,MNST,,101.0
15,2009-01-28,SELL,DAL,,337.0
15,2009-01-28,BUY,RGLD,,72.0
15,2009-01-29,BUY,FRFHF,,10.0
15,2009-01-30,SELL,LCC,,482.0
15,2009-01-30,BUY,ORLY,,111.0
15,2009-02-02,BUY,DLTR,,78.0
15,2009-02-03,BUY,AVAV,,90.0
15,2009-02-04,BUY,ATHN1,,90.0
15,2009-02-05,BUY,GMCR,,82.0
15,2009-02-09,BUY,FNF,,179.0
15,2009-02-13,BUY,ESINQ,,27.0
15,2009-02-17,BUY,WTRG,,161.0
15,2009-02-19,SELL,CBST,,142.0
15,2009-02-20,SELL,JBLU,,541.0
15,2009-02-20,BUY,MBOT,,1494.0
15,2009-03-02,SELL,ATHN1,,90.0
15,2009-03-02,BUY,COCOQ,,151.0
15,2009-03-03,SELL,ALK,,121.0
15,2009-03-03,SELL,THOR1,,115.0
15,2009-03-04,SELL,VRX1,,198.0
15,2009-03-04,SELL,IDCC,,111.0
15,2009-03-04,BUY,PRDO,,122.0
15,2009-03-05,SELL,FRFHF,,10.0
15,2009-03-11,SELL,AVAV,,90.0
15,2009-03-23,BUY,CVTX,,150.0
15,2009-03-24,BUY,AU,,81.0
15,2009-04-01,BUY,SNDA1,,78.0
15,2009-04-02,BUY,AZO,,18.0
15,2009-04-03,BUY,BKNG,,35.0
15,2009-04-06,BUY,IAG,,385.0
15,2009-04-07,BUY,ADM,,106.0
15,2009-04-08,BUY,NFLX,,17.0
15,2009-04-13,SELL,APOL,,46.0
15,2009-04-13,BUY,Q1,,1.0
15,2009-05-08,SELL,FNF,,179.0
15,2009-05-08,SELL,MYGN,,136.0
15,2009-05-13,BUY,TIVO,,148.0
15,2009-06-03,BUY,IQNT,,103.0
15,2009-06-09,SELL,AMGN,,58.0
15,2009-06-10,BUY,PALM,,257.0
15,2009-06-11,BUY,STRZA,,218.0
15,2009-06-18,SELL,MNST,,101.0
15,2009-07-10,BUY,STEC1,,129.0
15,2009-07-21,SELL,RGLD,,72.0
15,2009-07-21,BUY,BIDU,,9.0
15,2009-08-06,SELL,ESINQ,,27.0
15,2009-08-07,SELL,WTRG,,161.0
15,2009-08-12,SELL,MBOT,,1494.0
15,2009-08-20,SELL,COCOQ,,151.0
15,2009-08-20,BUY,ASH,,101.0
15,2009-09-08,BUY,DTGF,,166.0
15,2009-09-09,SELL,Q1,,1.0
15,2009-09-09,BUY,PWRD1,,96.0
15,2009-09-14,BUY,FUQI,,102.0
15,2009-09-18,SELL,IQNT,,103.0
15,2009-09-22,SELL,STEC1,,129.0
15,2009-09-22,BUY,CAR,,169.0
15,2009-09-23,SELL,AZO,,18.0
15,2009-10-09,BUY,THC,,626.0
15,2009-10-20,BUY,JNY,,143.0
15,2009-10-22,BUY,BEXP,,2.0
15,2009-10-27,BUY,VG2,,2.0
15,2009-10-28,SELL,CAR,,169.0
15,2009-10-28,SELL,FUQI,,102.0
15,2009-10-29,SELL,SNDA1,,78.0
15,2009-11-02,SELL,DTGF,,166.0
15,2009-11-02,SELL,PALM,,257.0
15,2009-11-19,SELL,VG2,,2.0
15,2009-11-30,BUY,MATV,,57.0
15,2009-12-01,BUY,TUPBQ,,76.0
15,2009-12-02,BUY,MCK,,57.0
15,2009-12-03,BUY,PRGO,,60.0
15,2009-12-04,BUY,NUS,,1.0
15,2009-12-23,BUY,FMCC,,4.0
15,2010-01-26,SELL,IAG,,385.0
15,2010-02-12,SELL,MATV,,57.0
15,2010-02-26,BUY,EL,,62.0
15,2010-03-03,SELL,PWRD1,,96.0
15,2010-03-17,BUY,LNCR,,94.0
15,2010-04-05,SELL,THC,,626.0
15,2010-04-05,BUY,EW,,32.0
15,2010-05-05,BUY,VIAV,,272.0
15,2010-05-20,SELL,BKNG,,35.0
15,2010-05-21,SELL,BEXP,,2.0
15,2010-05-25,SELL,TUPBQ,,76.0
15,2010-06-08,SELL,GMCR,,369.0
15,2010-06-17,SELL,FMCC,,4.0
15,2010-06-22,BUY,APKT,,140.0
15,2010-06-23,BUY,VCI,,114.0
15,2010-06-25,BUY,TSN,,224.0
15,2010-06-28,SELL,PRDO,,122.0
15,2010-06-30,SELL,JNY,,143.0
15,2010-07-07,SELL,ASH,,101.0
15,2010-07-07,SELL,VIAV,,272.0
15,2010-07-09,BUY,IDC,,116.0
15,2010-07-20,BUY,HSY,,77.0
15,2010-07-29,BUY,CRUS,,207.0
15,2010-08-11,SELL,CRI,,176.0
15,2010-08-13,BUY,AZO,,19.0
15,2010-08-16,BUY,VMW,,51.0
15,2010-08-17,BUY,OUTR,,83.0
15,2010-08-18,SELL,EL,,62.0
15,2010-08-27,SELL,LNCR,,141.0
15,2010-09-13,BUY,VRX1,,62.0
15,2010-09-14,BUY,PWER1,,356.0
15,2010-09-20,BUY,ISLN,,44.0
15,2010-10-12,BUY,BHC,,144.0
15,2010-10-22,SELL,CRUS,,207.0
15,2010-11-10,BUY,ENDPQ,,75.0
15,2010-11-23,BUY,LYB,,6.0
15,2010-12-13,SELL,VCI,,114.0
15,2010-12-15,SELL,TSN,,224.0
15,2011-01-07,SELL,HSY,,77.0
15,2011-01-13,BUY,NOV,,72.0
15,2011-01-18,SELL,OUTR,,83.0
15,2011-01-18,BUY,ALXN,,59.0
15,2011-02-04,BUY,FOSL,,68.0
15,2011-02-09,BUY,ATML,,111.0
15,2011-02-17,BUY,CY,,1.0
15,2011-03-01,SELL,PWER1,,356.0
15,2011-03-18,SELL,ATML,,111.0
15,2011-03-31,BUY,SM,,57.0
15,2011-04-19,BUY,JAZZ,,1.0
15,2011-05-03,SELL,TIVO,,148.0
15,2011-06-03,BUY,DTGF,,66.0
15,2011-07-28,SELL,APKT,,140.0
15,2011-08-08,SELL,BHC,,144.0
15,2011-08-09,SELL,FOSL,,68.0
15,2011-08-09,SELL,EW,,64.0
15,2011-08-09,SELL,LYB,,6.0
15,2011-08-09,SELL,ADM,,106.0
15,2011-08-09,SELL,SMG,,103.0
15,2011-08-10,SELL,CY,,1.0
15,2011-08-22,SELL,ENDPQ,,75.0
15,2011-08-22,SELL,NFLX,,17.0
15,2011-08-23,SELL,STRZA,,218.0
15,2011-08-29,BUY,DPZ,,181.0
15,2011-09-08,BUY,QCOR,,163.0
15,2011-09-09,BUY,RGLD,,61.0
15,2011-09-12,BUY,GOLD1,,44.0
15,2011-09-13,BUY,VRUS1,,64.0
15,2011-09-14,BUY,MNST,,56.0
15,2011-09-15,BUY,PSMT,,69.0
15,2011-09-16,BUY,MCD,,57.0
15,2011-09-22,SELL,NOV,,72.0
15,2011-09-22,BUY,DMND,,54.0
15,2011-09-23,BUY,CEPH,,59.0
15,2011-09-26,BUY,CROX,,174.0
15,2011-09-29,SELL,DTGF,,66.0
15,2011-09-30,SELL,BIDU,,90.0
15,2011-10-04,SELL,SM,,57.0
15,2011-10-19,SELL,CROX,,174.0
15,2011-10-26,SELL,DMND,,54.0
15,2011-10-28,BUY,SUG,,114.0
15,2011-10-31,BUY,GR,,39.0
15,2011-11-01,BUY,VSEA,,77.0
15,2011-11-03,BUY,BMRN,,150.0
15,2011-11-25,BUY,NLC,,131.0
15,2011-11-28,BUY,GNCIQ,,178.0
15,2011-11-29,BUY,CTRA,,55.0
15,2011-12-27,BUY,MMI1,,130.0
15,2012-01-23,SELL,CTRA,,55.0
15,2012-02-01,BUY,DG,,120.0
15,2012-02-23,BUY,URI,,127.0
15,2012-03-02,SELL,RGLD,,61.0
15,2012-03-02,BUY,PAA,,25.0
15,2012-03-08,SELL,PSMT,,69.0
15,2012-04-05,SELL,GOLD1,,44.0
15,2012-04-05,SELL,AU,,81.0
15,2012-04-11,BUY,PIRRQ,,302.0
15,2012-04-12,BUY,VAL1,,110.0
15,2012-05-08,BUY,HD,,108.0
15,2012-05-09,SELL,NUS,,1.0
15,2012-05-09,BUY,EC,,64.0
15,2012-05-10,BUY,CPWM,,5.0
15,2012-06-04,SELL,DPZ,,181.0
15,2012-06-04,SELL,URI,,127.0
15,2012-06-11,BUY,SHW,,42.0
15,2012-07-17,BUY,PCYC,,104.0
15,2012-07-18,BUY,HAIN,,62.0
15,2012-07-19,BUY,PSS,,1.0
15,2012-07-26,SELL,QCOR,,163.0
15,2012-08-13,SELL,MNST,,112.0
15,2012-08-15,BUY,SBAC,,90.0
15,2012-08-27,BUY,ELLI,,216.0
15,2012-09-10,BUY,DK,,214.0
15,2012-09-13,BUY,NSM,,35.0
15,2012-10-19,SELL,DLTR,,234.0
15,2012-11-08,SELL,PCYC,,104.0
15,2012-11-14,SELL,NSM,,35.0
15,2012-11-23,BUY,VMED,,162.0
15,2012-11-26,BUY,MPC,,93.0
15,2012-12-11,BUY,WHR,,43.0
15,2012-12-17,BUY,BAX,,1.0
15,2013-01-10,SELL,HAIN,,62.0
15,2013-01-30,SELL,VMW,,51.0
15,2013-02-01,SELL,ELLI,,216.0
15,2013-02-12,BUY,CPAY,,89.0
15,2013-03-04,BUY,CVI,,104.0
15,2013-03-06,BUY,MTZ,,1.0
15,2013-05-14,SELL,EC,,64.0
15,2013-06-24,SELL,CVI,,104.0
15,2013-06-24,BUY,LGF.B,,217.0
15,2013-07-02,SELL,DK,,214.0
15,2013-07-24,BUY,NXST,,182.0
15,2013-07-25,BUY,CBOE,,131.0
15,2013-08-02,BUY,TW2,,51.0
15,2013-09-24,SELL,MPC,,93.0
15,2013-10-24,BUY,QIHU,,71.0
15,2014-03-12,SELL,NXST,,182.0
15,2014-03-27,SELL,LGF.B,,217.0
15,2014-04-08,SELL,PIRRQ,,302.0
15,2014-04-08,SELL,QIHU,,71.0
15,2014-04-11,BUY,GLOG,,287.0
15,2014-04-14,SELL,BMRN,,150.0
15,2014-04-29,BUY,HP,,68.0
15,2014-05-08,SELL,GNCIQ,,178.0
15,2014-05-09,BUY,TRGP,,66.0
15,2014-05-12,BUY,CAR,,140.0
15,2014-05-15,BUY,CNQ,,180.0
15,2014-06-10,BUY,EXC,,121.0
15,2014-06-24,SELL,MTZ,,1.0
15,2014-07-25,BUY,NFX1,,1.0
15,2014-10-01,SELL,GLOG,,287.0
15,2014-10-13,SELL,NFX1,,1.0
15,2014-10-14,SELL,HP,,68.0
15,2014-10-14,SELL,CAR,,140.0
15,2014-10-15,SELL,CNQ,,180.0
15,2014-10-31,BUY,MDVN,,77.0
15,2014-11-12,BUY,CNQR,,63.0
15,2014-11-13,BUY,WOOF1,,175.0
15,2014-11-14,BUY,PANW,,3.0
15,2014-11-17,BUY,CENX,,3.0
15,2014-11-28,SELL,EXC,,121.0
15,2014-12-02,SELL,TRGP,,66.0
15,2014-12-31,BUY,LOW,,121.0
15,2015-01-05,BUY,CBRL,,59.0
15,2015-01-15,SELL,CENX,,3.0
15,2015-01-22,BUY,TPST,,61.0
15,2015-02-18,BUY,CEMP,,1.0
15,2015-04-01,SELL,TPST,,61.0
15,2015-05-04,BUY,COR,,22.0
15,2015-07-02,SELL,PAA,,50.0
15,2015-07-02,SELL,BAX,,1.0
15,2015-08-04,BUY,ADPTQ,,22.0
15,2015-08-05,BUY,HZNP,,1.0
15,2015-08-21,SELL,MDVN,,77.0
15,2015-09-23,BUY,SKX,,51.0
15,2015-09-25,SELL,HZNP,,1.0
15,2015-09-28,SELL,JAZZ,,1.0
15,2015-09-29,SELL,WHR,,43.0
15,2015-09-29,SELL,CEMP,,1.0
15,2015-10-01,SELL,ADPTQ,,22.0
15,2015-10-22,SELL,COR,,22.0
15,2015-10-26,SELL,SKX,,153.0
15,2015-10-27,BUY,AIZ,,103.0
15,2015-10-28,BUY,UHAL,,17.0
15,2015-10-29,BUY,ACGL,,3.0
15,2015-10-30,BUY,AF,,1.0
15,2015-11-05,BUY,XXII,,1.0
15,2015-11-23,BUY,VRE,,1.0
15,2015-11-30,BUY,ATVI,,1.0
15,2016-01-05,SELL,PRGO,,60.0
15,2016-01-08,SELL,XXII,,1.0
15,2016-01-12,SELL,MCK,,57.0
15,2016-01-21,SELL,SBAC,,90.0
15,2016-02-02,SELL,ALXN,,118.0
15,2016-02-05,BUY,TAL,,165.0
15,2016-02-08,SELL,PANW,,3.0
15,2016-02-10,SELL,CPAY,,89.0
15,2016-02-10,BUY,HRL,,184.0
15,2016-02-12,BUY,TSN,,127.0
15,2016-02-19,BUY,HPY,,86.0
15,2016-02-23,BUY,EDU,,252.0
15,2016-03-04,BUY,HMIN,,234.0
15,2016-03-10,BUY,ATO,,116.0
15,2016-03-14,BUY,AWK,,78.0
15,2016-04-21,SELL,UHAL,,17.0
15,2016-04-22,SELL,ACGL,,3.0
15,2016-04-25,SELL,AF,,1.0
15,2016-05-17,BUY,AG,,786.0
15,2016-05-23,BUY,B,,476.0
15,2016-05-24,BUY,BKH,,106.0
15,2016-05-25,BUY,CDE,,1.0
15,2016-06-08,BUY,HL,,57.0
15,2016-08-02,SELL,HRL,,184.0
15,2016-08-31,SELL,AG,,786.0
15,2016-09-01,BUY,AMH,,408.0
15,2016-10-03,BUY,EXEL,,638.0
15,2016-10-05,SELL,B,,476.0
15,2016-10-05,SELL,CDE,,1.0
15,2016-10-06,SELL,DG,,120.0
15,2016-11-04,BUY,GEN,,332.0
15,2016-11-07,BUY,NVDA,,114.0
15,2016-11-08,BUY,STM,,1.0
15,2016-11-11,SELL,BKH,,106.0
15,2016-12-14,BUY,FNSR,,202.0
15,2017-03-07,SELL,HL,,57.0
15,2017-04-06,SELL,FNSR,,202.0
15,2017-04-06,BUY,LOPE,,13.0
15,2017-05-09,BUY,WNC,,239.0
15,2017-06-29,SELL,AZO,,19.0
15,2017-07-06,SELL,ORLY,,111.0
15,2017-07-17,BUY,ISRG,,11.0
15,2017-08-01,BUY,FIZZ,,106.0
15,2017-08-07,BUY,WGHTQ,,263.0
15,2017-10-26,BUY,BA,,45.0
15,2018-01-16,SELL,VRE,,1.0
15,2018-02-15,BUY,EC,,734.0
15,2018-03-20,SELL,FIZZ,,106.0
15,2018-04-02,SELL,EXEL,,638.0
15,2018-04-20,BUY,GMED,,249.0
15,2018-05-02,BUY,VIRT,,350.0
15,2018-05-14,SELL,GEN,,332.0
15,2018-06-14,BUY,ABMD,,25.0
15,2018-07-30,SELL,VIRT,,350.0
15,2018-07-31,SELL,TAL,,990.0
15,2018-08-01,SELL,TSN,,127.0
15,2018-08-03,SELL,CBOE,,131.0
15,2018-08-13,SELL,WNC,,239.0
15,2018-08-16,SELL,WGHTQ,,263.0
15,2018-08-29,BUY,TNDM,,314.0
15,2018-08-30,BUY,AMED,,104.0
15,2018-08-31,BUY,WWE,,149.0
15,2018-09-05,BUY,IIN,,169.0
15,2018-09-06,SELL,EDU,,252.0
15,2018-09-10,SELL,STM,,1.0
15,2018-09-13,BUY,FNKO,,523.0
15,2018-09-18,BUY,EPAY,,189.0
15,2018-10-03,SELL,TNDM,,314.0
15,2018-10-08,BUY,WCG,,39.0
15,2018-10-10,SELL,GMED,,249.0
15,2018-10-10,BUY,REGI,,449.0
15,2018-10-11,SELL,IIN,,169.0
15,2018-10-25,SELL,NVDA,,114.0
15,2018-10-30,SELL,WWE,,149.0
15,2018-11-02,BUY,RGEN,,182.0
15,2018-11-09,BUY,TJX,,211.0
15,2018-11-12,SELL,FNKO,,523.0
15,2018-11-12,SELL,ATVI,,1.0
15,2018-11-12,BUY,LLY,,103.0
15,2018-11-15,SELL,ABMD,,25.0
15,2018-11-21,SELL,EC,,734.0
15,2018-11-21,SELL,EPAY,,189.0
15,2018-11-27,BUY,MKC,,75.0
15,2018-11-30,BUY,CABO,,12.0
15,2018-12-14,BUY,MZTI,,59.0
15,2018-12-17,BUY,AEE,,155.0
15,2018-12-19,BUY,HELE,,78.0
15,2018-12-26,SELL,WCG,,39.0
15,2018-12-26,BUY,IDTI,,206.0
15,2018-12-27,BUY,ESL,,85.0
15,2019-01-29,BUY,TRCO,,130.0
15,2019-04-03,SELL,REGI,,449.0
15,2019-04-29,BUY,SEE,,252.0
15,2019-05-06,BUY,ENPH,,844.0
15,2019-05-07,SELL,TJX,,211.0
15,2019-05-15,BUY,ZNGA,,1899.0
15,2019-06-07,BUY,ERIE,,38.0
15,2019-06-10,SELL,MZTI,,59.0
15,2019-06-13,SELL,HELE,,78.0
15,2019-07-11,BUY,AWI,,126.0
15,2019-07-16,BUY,SHOP,,22.0
15,2019-09-10,SELL,ENPH,,844.0
15,2019-09-30,SELL,ERIE,,38.0
15,2019-10-10,BUY,HSY,,80.0
15,2019-10-17,SELL,SEE,,252.0
15,2019-10-30,BUY,AWR,,135.0
15,2019-11-01,BUY,AQN,,927.0
15,2019-11-04,SELL,LOPE,,13.0
15,2019-11-18,BUY,RH,,41.0
15,2019-12-05,BUY,BLDR,,14.0
15,2019-12-31,SELL,AWI,,126.0
15,2020-02-03,BUY,SYNA,,182.0
15,2020-02-26,SELL,BA,,45.0
15,2020-03-06,SELL,RH,,41.0
15,2020-03-10,SELL,BLDR,,14.0
15,2020-03-10,SELL,CBRL,,59.0
15,2020-03-13,SELL,SYNA,,182.0
15,2020-03-13,SELL,SHOP,,22.0
15,2020-03-13,SELL,AIZ,,103.0
15,2020-03-17,SELL,AMED,,104.0
15,2020-03-17,SELL,SHW,,42.0
15,2020-03-17,SELL,HD,,108.0
15,2020-03-17,SELL,AWR,,135.0
15,2020-03-17,SELL,AQN,,927.0
15,2020-03-17,SELL,LOW,,121.0
15,2020-03-17,SELL,ISRG,,33.0
15,2020-03-17,SELL,MKC,,75.0
15,2020-03-17,SELL,MCD,,57.0
15,2020-03-17,SELL,CABO,,12.0
15,2020-03-23,SELL,AMH,,408.0
15,2020-03-24,SELL,AWK,,78.0
15,2020-03-24,SELL,ATO,,116.0
15,2020-03-24,SELL,HSY,,80.0
15,2020-03-27,BUY,SAFE2,,175.0
15,2020-04-06,SELL,SAFE2,,175.0
15,2020-04-07,BUY,REGN,,21.0
15,2020-04-09,BUY,BILI,,418.0
15,2020-04-13,BUY,TDOC,,74.0
15,2020-04-15,BUY,AXSM,,168.0
15,2020-04-16,BUY,FIT,,1647.0
15,2020-04-17,BUY,CCOI,,123.0
15,2020-04-20,BUY,ZM,,75.0
15,2020-04-21,BUY,CODX,,774.0
15,2020-04-22,BUY,KR,,346.0
15,2020-04-23,BUY,EVBG,,92.0
15,2020-04-24,BUY,EHTH,,90.0
15,2020-04-27,BUY,SE,,210.0
15,2020-04-28,BUY,DXCM,,34.0
15,2020-04-29,BUY,XLRN,,119.0
15,2020-04-30,BUY,QDEL,,80.0
15,2020-05-01,BUY,VXRT,,4111.0
15,2020-05-04,BUY,AUPH,,702.0
15,2020-05-05,BUY,CCXI1,,206.0
15,2020-05-06,BUY,GOTU,,286.0
15,2020-05-07,BUY,ARVN,,46.0
15,2020-05-18,BUY,RCUS,,3.0
15,2020-05-22,SELL,GOTU,,286.0
15,2020-06-01,SELL,ARVN,,46.0
