security_id,ticker,priority,current_truth,vendor_category,cusips,base_disposition,held_sessions,pending_sessions,durable_ranked_sessions,recent_leadership_sessions,eligible_sessions,reason,status
1080971315611263813,PSNY,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,731105201 38286Q107 731105409,INFERRED_COMMON,0,0,14,36,235,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
227365020521330341,RPRX1,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,76028H209 98975L108 76028H100,INFERRED_COMMON,0,0,14,12,35,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
11691645360688405,SAFE2,P1_DURABLE_RANKED,common,Domestic Common Stock,78645L100 78649D104,INFERRED_COMMON,0,0,14,18,54,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
437064850062150131,AVX1,P1_DURABLE_RANKED,common,Domestic Common Stock,002444107 002440105,INFERRED_COMMON,0,0,13,20,21,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
112246079093855408,BELFA,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,077347201 077347102,INFERRED_COMMON,0,0,13,0,44,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
890276907122412598,BTCT,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,G6055H114 28138X103 G6055H155 28138X202 G6055H148,INFERRED_COMMON,0,0,13,32,38,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
619805285480648547,CDSCY,P1_DURABLE_RANKED,common,ADR Common Stock,127209302 12721E102,INFERRED_COMMON,0,0,13,54,536,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
778984265287479911,CYTOF,P1_DURABLE_RANKED,common,ADR Common Stock,H03579101 G07025201 G0360L100 H0381L104 G0360L209 G07025102 G0360L134 G0360L126,INFERRED_COMMON,0,0,13,14,26,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
997238311327022227,QMMM,P1_DURABLE_RANKED,common,ADR Common Stock,G7309R114 G7309R106,INFERRED_COMMON,0,0,13,14,14,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1145718711669119820,RATE1,P1_DURABLE_RANKED,common,Domestic Common Stock,06646V108 45172Q109 45816V100,INFERRED_COMMON,0,0,13,47,188,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1083144803974890129,SDEV,P1_DURABLE_RANKED,common,Domestic Common Stock,66987P201 66987P102 66987P409 66987P300 66987P508,INFERRED_COMMON,0,0,13,20,24,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
877979492663188035,XNDU,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,G24979109 98390R102,INFERRED_COMMON,0,0,13,19,67,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
565875166075379849,ATTU,P1_DURABLE_RANKED,common,ADR Common Stock,M15332121 M15332105 M5733B104,INFERRED_COMMON,0,0,12,10,25,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
249507410123302203,EBODF,P1_DURABLE_RANKED,common,ADR Common Stock,G84384109 G89935103 G7495T106,INFERRED_COMMON,0,0,12,16,16,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
657510510567157460,HGLI,P1_DURABLE_RANKED,common,Domestic Common Stock,829357102 438586109 438586208 00371F206 00371F305,INFERRED_COMMON,0,0,12,12,12,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1147890361491130219,PESXQ,P1_DURABLE_RANKED,common,Domestic Common Stock,723664108 723655106 840553101,INFERRED_COMMON,0,0,12,3,12,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
5807491936277145,PSD,P1_DURABLE_RANKED,common,Domestic Common Stock,745310102 745332106,INFERRED_COMMON,0,0,12,34,142,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
524549508080165904,RCPIQ,P1_DURABLE_RANKED,common,Domestic Common Stock,85517P101 772081105 772081204,INFERRED_COMMON,0,0,12,17,26,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
897131622084018597,SNN,P1_DURABLE_RANKED,common,ADR Common Stock,83175M205 83175M106,INFERRED_COMMON,0,0,12,77,1653,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1036427516070314394,CEQP,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,226344208 226344109 456615103,INFERRED_COMMON,0,0,11,85,660,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
681764378359853114,ENGC,P1_DURABLE_RANKED,common,Domestic Common Stock,293306106 293306205 456053107,INFERRED_COMMON,0,0,11,20,21,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
704264673016955521,GLG2,P1_DURABLE_RANKED,common,Domestic Common Stock,37929X107 35645F103 35645F202 37929X206,INFERRED_COMMON,0,0,11,20,60,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
360577262931860442,GPLDF,P1_DURABLE_RANKED,common,Canadian Common Stock,39115V101 39115V309 39115T106,INFERRED_COMMON,0,0,11,8,11,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
623190443678201852,VIAB,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,92553P201 925524308,INFERRED_COMMON,0,0,11,148,3378,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
729518976069560821,WKEY,P1_DURABLE_RANKED,common,ADR Common Stock,97727L200 97727L408 97727L309,INFERRED_COMMON,0,0,11,50,67,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
843426090895312559,ATHXQ,P1_DURABLE_RANKED,common,Domestic Common Stock,04744L106 04744L205,INFERRED_COMMON,0,0,10,12,20,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
752616570720626425,CNET1,P1_DURABLE_RANKED,common,Domestic Common Stock,12613R104 125945105,INFERRED_COMMON,0,0,10,34,192,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
764180993476052960,CSUNY,P1_DURABLE_RANKED,common,ADR Common Stock,16942X302 16942X104,INFERRED_COMMON,0,0,10,44,78,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
284182997170685166,DFNS,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,G1643W111 67054R203 67054R104 67053Q107,INFERRED_COMMON,0,0,10,48,68,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
55788727182912640,PRET,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,709102107 709102800,INFERRED_COMMON,0,0,10,10,173,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
233705247448419189,ASTX2,P1_DURABLE_RANKED,common,Domestic Common Stock,04624B103 868059106,INFERRED_COMMON,0,0,9,20,25,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
616300714786925804,AWHHF,P1_DURABLE_RANKED,common,Domestic Common Stock,H01531104 G0219G203,INFERRED_COMMON,0,0,9,55,683,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1065019148125218525,DOGZ,P1_DURABLE_RANKED,common,ADR Common Stock,G2788T103 G2788T111,INFERRED_COMMON,0,0,9,0,9,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
758943436528193872,GLIBA1,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,36164V305 36164V404 36164V107 36164V206,INFERRED_COMMON,0,0,9,20,487,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1132110208875336824,NGG,P1_DURABLE_RANKED,common,ADR Common Stock,636274409 636274300 636274102,INFERRED_COMMON,0,0,9,121,3668,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
789337046778155238,BIN,P1_DURABLE_RANKED,common,Canadian Common Stock,74339G101 44951D108,INFERRED_COMMON,0,0,8,21,66,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
657581892454514237,FBNIQ,P1_DURABLE_RANKED,common,Domestic Common Stock,360921209 360921100 458507100,INFERRED_COMMON,0,0,8,4,63,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1035563312054045998,GSK,P1_DURABLE_RANKED,common,ADR Common Stock,37733W105 37733W204,INFERRED_COMMON,0,0,8,115,5050,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
696840622211111662,AIFC,P1_DURABLE_RANKED,common,Domestic Common Stock,47089W104 03814F205 03814F403 03814F106,INFERRED_COMMON,0,0,7,5,52,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
918585837638518709,BZ2,P1_DURABLE_RANKED,common,Domestic Common Stock,09746Y105 01408A202 01408A103,INFERRED_COMMON,0,0,7,32,136,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
579480250446220316,DCT1,P1_DURABLE_RANKED,common,Domestic Common Stock,233153204 233153105,INFERRED_COMMON,0,0,7,54,1610,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
804112171693242775,RELX,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,759530108 758205207 758205108 758212872,INFERRED_COMMON,0,0,7,42,1255,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
953174271952728833,SNY,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,80105N105 80105N204,INFERRED_COMMON,0,0,7,112,5050,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
474205453544151570,YI,P1_DURABLE_RANKED,common,ADR Common Stock,68247Q102 68247Q201,INFERRED_COMMON,0,0,7,18,25,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
928269154341959595,AY,P1_DURABLE_RANKED,common,ADR Common Stock,G0751N103 G00349103,INFERRED_COMMON,0,0,6,72,462,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
918779475935318553,BIOCQ,P1_DURABLE_RANKED,common,Domestic Common Stock,09072V501 09072V105 09072V402 09072V204 09072V600,INFERRED_COMMON,0,0,6,20,20,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
127841760883980821,CMMB,P1_DURABLE_RANKED,common,ADR Common Stock,16385C104 03280X102 16385C203,INFERRED_COMMON,0,0,6,7,8,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
175011040903136105,CSCIF,P1_DURABLE_RANKED,common,Canadian Common Stock,007975402 007975303 007975501 22112H101 007975600 007975204 007975105,INFERRED_COMMON,0,0,6,28,38,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
590583760882916204,CVNS1,P1_DURABLE_RANKED,common,Domestic Common Stock,22281W103 20452F107,INFERRED_COMMON,0,0,6,14,20,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
747992771333504975,CWTRQ,P1_DURABLE_RANKED,common,Domestic Common Stock,193068202 193068103,INFERRED_COMMON,0,0,6,61,362,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
726163640089553293,FABU,P1_DURABLE_RANKED,common,Domestic Common Stock,302771100 97750V109 97750V307,INFERRED_COMMON,0,0,6,7,13,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
873022257646047532,ISUNQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,465246106 705163103 47632B102 47632B201,INFERRED_COMMON,0,0,6,31,35,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
426798777460435924,KZL,P1_DURABLE_RANKED,common,ADR Common Stock,P8797T133 P6065Y107 P8797T109 P8797T125,INFERRED_COMMON,0,0,6,0,33,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
582648323211762298,MRGE1,P1_DURABLE_RANKED,common,Domestic Common Stock,589499102 589981109,INFERRED_COMMON,0,0,6,8,8,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
425303532627889774,TRIN1,P1_DURABLE_RANKED,common,ADR Common Stock,76132M102 885141101 761324201,INFERRED_COMMON,0,0,6,5,11,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
550959200502870769,YVRLF,P1_DURABLE_RANKED,common,ADR Common Stock,53634Q204 52170U207 53634Q105 52170U108 10970E104 53634Q402,INFERRED_COMMON,0,0,6,22,33,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
854640941096794054,ENLV,P1_DURABLE_RANKED,common,ADR Common Stock,M4130Y106 M20156101 M20156119 M20156127,INFERRED_COMMON,0,0,5,11,14,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
400771702699245606,GOEVQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,13803R102 13803R201 42589C104 13803R300 42589C203,INFERRED_COMMON,0,0,5,90,335,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
709117510027464757,HCA1,P1_DURABLE_RANKED,common,Domestic Common Stock,404119109 197677107,INFERRED_COMMON,0,0,5,17,96,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
567937871571707165,INFO1,P1_DURABLE_RANKED,common,Domestic Common Stock,G47567105 G58249106,INFERRED_COMMON,0,0,5,31,1495,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
825629841091930724,PTEIQ,P1_DURABLE_RANKED,common,Domestic Common Stock,731094108 731094207 560690208 560690307 560690406 560690109,INFERRED_COMMON,0,0,5,5,34,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
979008730059053664,SEGG,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,54570M108 89615T106 54570M207 54570M306,INFERRED_COMMON,0,0,5,21,21,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
429424164408492505,SPNS,P1_DURABLE_RANKED,common,ADR Common Stock,G7T16G103 N7716A151 N7716A102,INFERRED_COMMON,0,0,5,21,65,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1054346876338705895,TACO2,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,245496104 52748T104,INFERRED_COMMON,0,0,5,12,20,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
337837786733686004,BKI1,P1_DURABLE_RANKED,common,Domestic Common Stock,118255108 11815H104,INFERRED_COMMON,0,0,4,22,38,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
278777860356753160,DXTRQ,P1_DURABLE_RANKED,common,Domestic Common Stock,14141R101 252366109 14141R309,INFERRED_COMMON,0,0,4,15,16,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
636803527620694979,GENE,P1_DURABLE_RANKED,common,ADR Common Stock,37185R307 37185R208 37185R109 37185R406,INFERRED_COMMON,0,0,4,29,35,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
606652031906884063,NXTT,P1_DURABLE_RANKED,common,Domestic Common Stock,961884202 961884103 961884301,INFERRED_COMMON,0,0,4,9,15,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
694575590377385878,OSI2,P1_DURABLE_RANKED,common,Domestic Common Stock,689899102 67104A101,INFERRED_COMMON,0,0,4,27,226,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
968616391269493492,PVX,P1_DURABLE_RANKED,common,Canadian Common Stock,74386V100 74386K104,INFERRED_COMMON,0,0,4,6,45,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
223849730517685501,SQBGQ,P1_DURABLE_RANKED,common,Domestic Common Stock,81734P107 817340201 81734P206 817340102,INFERRED_COMMON,0,0,4,10,22,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
387061962353650732,TMBRQ,P1_DURABLE_RANKED,common,Domestic Common Stock,09072X101 887080109 09072X309 887080208,INFERRED_COMMON,0,0,4,4,14,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1025123653881873396,ANGH,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,92840T107 G0369L101 G0369L200,INFERRED_COMMON,0,0,3,10,13,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
354775206449723957,ASLN,P1_DURABLE_RANKED,common,ADR Common Stock,04522R101 04522R200 04522R309,INFERRED_COMMON,0,0,3,4,8,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1012536259009666805,CA1,P1_DURABLE_RANKED,common,Domestic Common Stock,12673P105 204912109,INFERRED_COMMON,0,0,3,79,3107,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
339544981944706278,ELGXQ,P1_DURABLE_RANKED,common,Domestic Common Stock,29266S106 29266S304 750241101 14160K102,INFERRED_COMMON,0,0,3,4,32,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
595797892257193253,FRCB,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,33616C100 336158100,INFERRED_COMMON,0,0,3,63,2769,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
304661060242084891,GPT4,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,385002308 385002100 157842105,INFERRED_COMMON,0,0,3,28,630,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
414354049493551403,HESM,P1_DURABLE_RANKED,common,Domestic Common Stock,428103105 428104103,INFERRED_COMMON,0,0,3,10,834,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
871770975475258308,IHT,P1_DURABLE_RANKED,common,Domestic Common Stock,457919108 756125100,INFERRED_COMMON,0,0,3,24,24,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
408251035869802766,LOCMQ,P1_DURABLE_RANKED,common,Domestic Common Stock,53954W104 53954R105 45845K109,INFERRED_COMMON,0,0,3,15,18,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1082808592473316903,NIKI,P1_DURABLE_RANKED,common,ADR Common Stock,G6096M106 G6096M122 G6096M114,INFERRED_COMMON,0,0,3,9,9,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
969277775854771395,ROSGQ,P1_DURABLE_RANKED,common,ADR Common Stock,M82183126 M82183209 M82183100 M82183118,INFERRED_COMMON,0,0,3,16,16,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
872471219798280015,SDA,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,G3970D104 G85727108,INFERRED_COMMON,0,0,3,21,21,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
313809790950811771,BEAM2,P1_DURABLE_RANKED,common,Domestic Common Stock,073730103 349631101 024703100 024703407,INFERRED_COMMON,0,0,2,72,1968,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
986831973571639238,BSIN,P1_DURABLE_RANKED,common,Domestic Common Stock,911805109 911805307 911805208,INFERRED_COMMON,0,0,2,21,22,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
222519066932371093,BSMX,P1_DURABLE_RANKED,common,ADR Common Stock,40053C105 05969B103,INFERRED_COMMON,0,0,2,46,385,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
274122717897772948,DDC2,P1_DURABLE_RANKED,common,Canadian Common Stock,257287102 41587B100 002893105 002916104,INFERRED_COMMON,0,0,2,14,21,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
57164568713095417,DMKPQ,P1_DURABLE_RANKED,common,Domestic Common Stock,00547W208 00547W307 15115L103 00547W109,INFERRED_COMMON,0,0,2,21,27,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
273915692055386629,EVKG,P1_DURABLE_RANKED,common,Domestic Common Stock,299766204 033495409 299766105,INFERRED_COMMON,0,0,2,9,9,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
218406372066695280,GMRRQ,P1_DURABLE_RANKED,common,Domestic Common Stock,Y2693R101 Y2692M103,INFERRED_COMMON,0,0,2,29,177,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1004199661649856090,GRML,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,758083109 49876K103 03465T108,INFERRED_COMMON,0,0,2,17,19,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
200319825958933502,NBGGY,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,633643705 633643408 633643606 633643804 633643887,INFERRED_COMMON,0,0,2,45,212,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
942564779172582485,NEUP,P1_DURABLE_RANKED,common,ADR Common Stock,64136E102 09063M205 Q1521J108,INFERRED_COMMON,0,0,2,11,13,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1040390510887244462,NSLR,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,86887Q109 36191J101 86944Q100,INFERRED_COMMON,0,0,2,1,25,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
324099600050715051,OSG1,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,69036R863 69036R301,INFERRED_COMMON,0,0,2,9,9,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
324987086697435354,RSLS1,P1_DURABLE_RANKED,common,Domestic Common Stock,29365M208 29365M505 29365M307 761123405 761123108 29365M109 761123504 761123603,INFERRED_COMMON,0,0,2,22,29,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
592620618586223442,ALLGF,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,84677R106 N0796A100,INFERRED_COMMON,0,0,1,10,12,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
895494186251194405,ALP,P1_DURABLE_RANKED,common,ADR Common Stock,G7185A128 G7185A136 G7185A102 09852M101,INFERRED_COMMON,0,0,1,10,11,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
207779119312695497,ARB1,P1_DURABLE_RANKED,common,Domestic Common Stock,03875Q108 15677T106,INFERRED_COMMON,0,0,1,21,100,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
187001531571140956,CRE1,P1_DURABLE_RANKED,common,Domestic Common Stock,144418100 14441K103,INFERRED_COMMON,0,0,1,0,5,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
675494685548212930,EZCH,P1_DURABLE_RANKED,common,ADR Common Stock,M4146Y108 M6706C103,INFERRED_COMMON,0,0,1,0,47,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
966800855847192401,FLY2,P1_DURABLE_RANKED,common,ADR Common Stock,34407D109 05614P101,INFERRED_COMMON,0,0,1,5,6,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
35648591532554242,GSIW,P1_DURABLE_RANKED,common,ADR Common Stock,G3730L107 G3730L131 G3730L123,INFERRED_COMMON,0,0,1,0,9,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
480937238539887084,ID1,P1_DURABLE_RANKED,common,Domestic Common Stock,50212A106 92675K205 92675K106,INFERRED_COMMON,0,0,1,27,88,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
149209101404250271,LLL1,P1_DURABLE_RANKED,common,Domestic Common Stock,502413107 502424104,INFERRED_COMMON,0,0,1,87,3268,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
744983426264406452,MM1,P1_DURABLE_RANKED,common,Domestic Common Stock,591097209 370476103,INFERRED_COMMON,0,0,1,35,50,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1084544820972407346,NCI1,P1_DURABLE_RANKED,common,Domestic Common Stock,63935N107 592903108,INFERRED_COMMON,0,0,1,18,54,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1119089831900074750,NSH1,P1_DURABLE_RANKED,common,Domestic Common Stock,67059L102 91914G108,INFERRED_COMMON,0,0,1,0,2,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1124761511834148777,PLG,P1_DURABLE_RANKED,common,Canadian Common Stock,72765Q882 72765Q205 72765Q601,INFERRED_COMMON,0,0,1,4,4,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
597464188108207633,PSIG,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,G0R45S109 G7308J105 G7308J113,INFERRED_COMMON,0,0,1,0,4,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
543574442698263052,PWCM,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,502074404 502074503 502074305 502074107 502074206,INFERRED_COMMON,0,0,1,27,31,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
7654535568111663,QUCY,P1_DURABLE_RANKED,common,ADR Common Stock,N5436L101 N5436L119,INFERRED_COMMON,0,0,1,17,18,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
280245678029102713,RADA,P1_DURABLE_RANKED,common,ADR Common Stock,M81863124 M81863116 750115305 M81863108,INFERRED_COMMON,0,0,1,6,6,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1130449855367497432,SAX1,P1_DURABLE_RANKED,common,Domestic Common Stock,80556P302 80556T106,INFERRED_COMMON,0,0,1,19,19,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
695538091198475722,SFR1,P1_DURABLE_RANKED,common,Domestic Common Stock,19625X102 85571W109 85572F105,INFERRED_COMMON,0,0,1,18,321,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
