decision_date,execution_date,ticker,mode,close_price,open_price,intended_target_dollars,cash_before_execution,execution_budget,executed_shares,executed_gross_dollars,entry_fraction_of_intended,cash_limited_at_open,rounding_underfill_dollars,rounding_underfill_fraction,close_required_10bp_cushion,close_cash_above_cushion,blocked,block_reason
2007-12-20,2007-12-21,ONXX,whole,56.54,57.3,4521.9097018966,5542.142547415013,4521.9097018966,78.0,4473.8694,0.9893761032254909,False,48.040301896600795,0.01062389677450912,113.04774254741501,5429.094804867598,False,
2008-01-14,2008-01-15,CVD,whole,95.66,96.76,4400.3177718966,22648.964297415012,4400.3177718966,45.0,4358.5542,0.9905089645653933,False,41.7635718966003,0.009491035434606715,110.00794429741501,22538.956353117595,False,
2008-02-05,2008-02-06,MEE,whole,38.95,39.72,3976.0300486966007,38439.12121741501,3976.0300486966007,100.0,3975.9719999999998,0.9999854003375502,False,0.05804869660096301,1.459966244973229e-05,99.40075121741502,38339.7204661976,False,
2008-02-06,2008-02-07,ANRZQ,whole,34.46,34.18,3995.7891686966,38385.62281741501,3995.7891686966,116.0,3968.8448799999996,0.9932568292372169,False,26.944288696600324,0.0067431707627831055,99.89472921741499,34363.2544881976,False,
2008-02-07,2008-02-08,MOS,whole,93.75,95.23,4027.869117496601,34416.77793741501,4027.869117496601,42.0,4003.65966,0.9939895123723266,False,24.209457496601317,0.006010487627673454,100.69672793741502,34316.0812094776,False,
2008-02-08,2008-02-11,INCY,whole,11.98,11.949999999999998,4066.9907310966014,30413.11827741501,4066.9907310966014,339.0,4055.101049999999,0.9970765408916,False,11.889681096602544,0.0029234591083999533,101.67476827741503,30311.443509137596,False,
2008-02-11,2008-02-12,AUXL,whole,33.47,33.92,4112.2474890966005,26358.017227415014,4112.2474890966005,121.0,4108.42432,0.9990702969345261,False,3.8231690966003953,0.0009297030654738848,102.80618722741501,26255.211040187598,False,
2008-02-12,2008-02-13,GOLD1,whole,46.39,46.940000000000005,4126.735316296601,22249.59290741501,4126.735316296601,87.0,4087.8637799999997,0.990580559857305,False,38.871536296601334,0.009419440142694996,103.16838290741501,22146.424524507598,False,
2008-02-20,2008-02-21,FRFHF,whole,307.0,298.33,4224.1829338966,20715.223347415013,4224.1829338966,14.0,4180.796619999999,0.9897290636850855,False,43.38631389660077,0.010270936314914525,105.60457334741501,20589.368774067596,False,
2008-02-21,2008-02-22,CMO,whole,18.11,18.02,4202.6018690966,16534.42672741501,4202.6018690966,232.0,4184.82064,0.9957689951010223,False,17.781229096600327,0.004231004898977646,105.06504672741501,16429.361680687598,False,
2008-02-22,2008-02-25,GLDN1,whole,105.06,105.07,4235.1706434966,12349.606087415012,4235.1706434966,40.0,4207.002799999998,0.9933490652755975,False,28.167843496601563,0.0066509347244024875,105.879266087415,12243.726821327597,False,
2008-02-25,2008-02-26,KGC,whole,23.87,23.89,4313.823731496601,8142.603287415013,4313.823731496601,180.0,4304.5001999999995,0.9978386851023774,False,9.32353149660139,0.00216131489762257,107.84559328741501,8034.757694127598,False,
2008-02-26,2008-02-27,CNX,whole,81.33,80.67959999999998,4332.220123496601,3838.1030874150138,3838.1030874150138,47.0,3795.7331411999985,0.8761634988520398,True,42.36994621501526,0.01103929343480758,108.30550308741505,3729.7975843275985,False,
2008-03-13,2008-03-14,CMP,whole,60.76,61.16,4087.1561274486003,9886.443186215016,4087.1561274486003,66.0,4040.5965599999995,0.988608321777601,False,46.559567448600774,0.011391678222398982,102.17890318621501,9784.2642830288,False,
2008-03-20,2008-03-24,WLTGQ,whole,54.1,54.22,3784.4666650486006,8577.824126215015,3784.4666650486006,69.0,3744.9211799999994,0.9895505791043628,False,39.54548504860122,0.010449420895637185,94.61166662621501,5758.434959588801,False,
2008-04-08,2008-04-09,XEC,whole,59.11,59.26,4302.7121178485995,4833.502946215016,4302.7121178485995,72.0,4270.98672,0.9926266510564359,False,31.72539784859964,0.0073733489435641505,107.56780294621498,4725.935143268801,False,
2008-04-10,2008-04-11,EOG,whole,129.82,128.35,4390.498649048601,562.5162262150161,562.5162262150161,4.0,513.9133999999999,0.11705126025066934,True,48.602826215016194,0.08640253196258602,109.76246622621501,452.7537599888011,False,
2008-04-30,2008-05-01,HP,whole,53.75,52.480000000000004,4370.241506248601,7167.127656215017,4370.241506248601,83.0,4360.195839999999,0.9977013475721563,False,10.045666248601265,0.002298652427843611,109.25603765621501,7057.871618558802,False,
2008-05-01,2008-05-02,MMR,whole,27.49,27.5,4327.0716726486,2806.9318162150175,2806.9318162150175,101.0,2780.2774999999997,0.642530956344939,True,26.654316215017843,0.009495890160580965,108.176791816215,2698.7550243988026,False,
2008-05-30,2008-06-02,JRCCQ,whole,38.09,38.27,4810.345082545186,3839.38706362967,3839.38706362967,100.0,3830.827,0.796372595783312,True,8.560063629669912,0.002229539113354573,120.25862706362967,3719.1284365660404,False,
2008-06-04,2008-06-05,UNTCQ,whole,76.04,76.76,4795.681382545187,3690.37456362967,3690.37456362967,48.0,3688.16448,0.7690595320664525,True,2.2100836296699526,0.0005988778622775417,119.8920345636297,3570.48252906604,False,
2008-06-27,2008-06-30,EAC1,whole,75.98,77.34999999999998,5123.442233745186,3300.3158436296703,3300.3158436296703,42.0,3251.948699999999,0.6347195013893728,True,48.36714362967132,0.014655307528529567,128.08605584362965,3172.2297877860406,False,
2008-07-07,2008-07-08,XCOOQ,whole,33.91,33.64,4633.6491901451855,9759.736053629671,4633.6491901451855,137.0,4613.28868,0.9956059448374969,False,20.3605101451858,0.004394055162503108,115.84122975362965,5873.968523876042,False,
2008-07-15,2008-07-16,CPX,whole,36.68,36.45,4791.309894945186,9343.32737362967,4791.309894945186,131.0,4779.72495,0.9975820923298223,False,11.58494494518618,0.0024179076701776802,119.78274737362966,9223.064626256042,False,
2008-08-05,2008-08-06,SPSX,whole,45.02,44.98,4260.015932897187,42612.91832242967,4260.015932897187,94.0,4232.34812,0.9935052325312853,False,27.667812897187105,0.006494767468714736,106.50039832242967,42504.31792410724,False,
2008-08-06,2008-08-07,DRS1,whole,78.75,78.79999999999998,4298.458808097187,38387.47020242967,4298.458808097187,54.0,4259.4551999999985,0.9909261412430623,False,39.00360809718859,0.009073858756937687,107.46147020242968,38273.10873222724,False,
2008-08-07,2008-08-08,IPHS,whole,36.83,36.83,4252.815800097187,34128.015002429674,4252.815800097187,115.0,4239.685449999999,0.9969125514213694,False,13.130350097188057,0.003087448578630656,106.32039500242968,34021.69460742724,False,
2008-08-21,2008-08-22,FSYS,whole,56.08,57.44,4320.085096097187,41783.077402429684,4320.085096097187,75.0,4312.307999999999,0.9981997817348057,False,7.777096097187496,0.001800218265194223,108.00212740242968,41675.07527502725,False,
2008-08-22,2008-08-25,BUD1,whole,67.79,67.68,4306.600376097188,37470.76940242969,4306.600376097188,63.0,4268.10384,0.9910610382354363,False,38.496536097188255,0.008938961764563663,107.6650094024297,37363.10439302726,False,
2008-08-25,2008-08-26,MYGN,whole,65.11,64.99,4285.393422497188,33202.66556242968,4285.393422497188,65.0,4228.574349999999,0.9867412237581492,False,56.819072497189154,0.01325877624185074,107.1348355624297,33095.530726867255,False,
2008-08-26,2008-08-27,SQNM,whole,22.61,21.89,4318.188848497187,28974.091212429685,4318.188848497187,197.0,4316.64233,0.9996418594574146,False,1.5465184971872077,0.0003581405425854467,107.95472121242967,28866.136491217254,False,
2008-08-27,2008-08-28,IKN,whole,17.02,17.09,4367.635155297188,24679.558882429686,4367.635155297188,255.0,4362.307949999999,0.9987802998401256,False,5.3272052971888115,0.0012197001598743499,109.1908788824297,24548.258003547257,False,
2008-08-28,2008-08-29,WAB,whole,59.69,60.03,4373.338837297188,20317.250932429688,4373.338837297188,72.0,4326.48216,0.9892858342240533,False,46.85667729718807,0.010714165775946702,109.33347093242969,20207.917461497258,False,
2008-08-29,2008-09-02,SYNA,whole,52.34,35.71,4360.183150897186,15990.768772429688,4360.183150897186,121.0,4325.230909999999,0.9919837677254464,False,34.95224089718704,0.008016232274553647,109.00457877242967,15881.764193657258,False,
2008-09-04,2008-09-05,THOR1,whole,26.21,26.12,3926.796064897187,21549.64386242969,3926.796064897187,150.0,3921.9179999999997,0.9987577493670237,False,4.878064897187414,0.0012422506329763101,98.16990162242968,15499.67172080726,False,
2008-09-05,2008-09-08,OCR,whole,30.76,31.28,4000.7358344971876,20738.48199242969,4000.7358344971876,127.0,3976.5325599999996,0.9939502942712463,False,24.203274497187977,0.006049705728753732,100.0183958624297,17527.70746656726,False,
2008-09-08,2008-09-09,UTHR,whole,109.45,109.01,3860.0991772971875,19479.38927242969,3860.0991772971875,35.0,3819.1653499999998,0.9893956539930538,False,40.93382729718769,0.010604346006946187,96.50247943242968,16665.44695299726,False,
2008-09-09,2008-09-10,GCO,whole,35.26,35.18,3694.3169568971875,37444.68765242969,3694.3169568971875,104.0,3662.3787199999992,0.9913547653680445,False,31.93823689718829,0.008645234631955573,92.35792392242969,15567.86599850726,False,
2008-09-10,2008-09-11,PLCE,whole,41.03,40.8,3742.591957297187,33782.30893242969,3742.591957297187,91.0,3716.5127999999995,0.9930317925131167,False,26.07915729718752,0.00696820748688331,93.56479893242968,33688.74413349726,False,
2008-09-11,2008-09-12,VAR,whole,63.96,63.5,3784.276245297188,30099.54613242969,3784.276245297188,59.0,3750.2464999999997,0.9910075948235868,False,34.02974529718813,0.008992405176413249,94.6069061324297,29971.189226297258,False,
2008-09-22,2008-09-23,GAS1,whole,47.92,47.79,3679.182021297187,29605.140532429687,3679.182021297187,76.0,3635.6720399999995,0.9881740068729062,False,43.50998129718755,0.011825993127093785,91.97955053242967,29513.160981897257,False,
2008-10-03,2008-10-06,LDG,whole,73.79999999999998,72.81,3523.453439697188,28837.80599242969,3523.453439697188,48.0,3498.37488,0.9928823921966332,False,25.07855969718821,0.007117607803366776,88.0863359924297,28749.71965643726,False,
2008-10-06,2008-10-07,VRX1,whole,18.67,18.9,3444.7284444971874,25339.43111242969,3444.7284444971874,182.0,3443.2397999999994,0.9995678485195063,False,1.4886444971880337,0.000432151480493646,86.11821111242968,25253.312901317262,False,
2008-10-07,2008-10-08,UB,whole,73.5,73.75,3349.6084524971884,27130.361902429693,3349.6084524971884,45.0,3322.0687499999995,0.9917782323254356,False,27.539702497188955,0.008221767674564366,83.74021131242971,21812.45110111726,False,
2008-10-08,2008-10-09,IMCL,whole,66.85,66.98,3338.2929260971882,27455.052742429696,3338.2929260971882,49.0,3285.3020199999996,0.9841263462283579,False,52.9909060971886,0.015873653771642047,83.45732315242971,23724.835829277265,False,
2008-10-10,2008-10-13,PB,whole,33.74,33.5,3213.3500928971876,29345.479812429698,3213.3500928971876,95.0,3185.6824999999994,0.9913897981554065,False,27.667592897188115,0.008610201844593518,80.33375232242969,26855.04857010727,False,
2008-10-13,2008-10-14,BWLD,whole,38.16,39.94,3346.291892497188,26159.7973124297,3346.291892497188,83.0,3318.3350199999995,0.9916454172572717,False,27.95687249718867,0.00835458274272831,83.6572973124297,26076.140015117267,False,
2008-10-14,2008-10-15,FDRY,whole,17.1,16.83,3339.377291697188,22841.4622924297,3339.377291697188,198.0,3335.672339999999,0.9988905261749247,False,3.7049516971887897,0.0011094738250752745,83.4844322924297,22757.97786013727,False,
2008-10-17,2008-10-20,ATML,whole,3.91,3.86,3311.8479700971884,22023.969252429702,3311.8479700971884,857.0,3311.3280199999995,0.9998430030297636,False,0.5199500971889393,0.00015699697023643298,82.79619925242972,21941.173053177274,False,
2008-11-17,2008-11-18,BRL,whole,64.81,64.59,3194.474942097188,48529.51355242971,3194.474942097188,49.0,3168.07491,0.9917357210259234,False,26.40003209718816,0.008264278974076538,79.8618735524297,48449.65167887728,False,
2008-12-09,2008-12-10,APOL,whole,72.92,73.67,3135.3123620971887,55568.619052429705,3135.3123620971887,42.0,3097.2341399999996,0.9878550467387183,False,38.078222097189155,0.012144953261281724,78.38280905242972,55490.23624337727,False,
2008-12-10,2008-12-11,THOR1,whole,29.24,29.21,3129.989496497188,52484.447412429705,3129.989496497188,107.0,3128.5954699999998,0.9995546226277281,False,1.3940264971884062,0.00044537737227184925,78.24973741242971,52393.135175017276,False,
2008-12-11,2008-12-12,DAL,whole,9.97,9.48,3116.9108776971884,49387.9819424297,3116.9108776971884,328.0,3112.54944,0.9986007178683238,False,4.361437697188649,0.001399282131676133,77.9227719424297,49277.929170487274,False,
2008-12-12,2008-12-15,AMGN,whole,58.13,57.78,3152.6521000971884,46275.4325024297,3152.6521000971884,54.0,3123.2401199999995,0.9906707181245015,False,29.411980097188916,0.00932928187549848,78.8163025024297,46196.616199927266,False,
2008-12-15,2008-12-16,ALO1,whole,34.61,35.0,3137.5964952971876,43152.1923824297,3137.5964952971876,89.0,3118.115,0.9937909494333041,False,19.48149529718785,0.006209050566695828,78.43991238242968,43073.752470047264,False,
2008-12-16,2008-12-17,LCC,whole,7.15,6.87,3194.0454952971877,40034.0773824297,3194.0454952971877,464.0,3190.8676799999994,0.999005081392276,False,3.1778152971883173,0.0009949186077240393,79.8511373824297,39954.22624504727,False,
2008-12-17,2008-12-18,CBST,whole,24.42,23.759999999999998,3214.301348097187,36892.313702429696,3214.301348097187,135.0,3210.8075999999996,0.9989130614342505,False,3.493748097187563,0.001086938565749538,80.35753370242968,36762.852168727266,False,
2008-12-18,2008-12-19,CRI,whole,19.74,20.11,3219.9690440971876,33681.506102429696,3219.9690440971876,159.0,3200.6874899999993,0.9940118821537943,False,19.28155409718829,0.005988117846205704,80.49922610242969,33601.006876327265,False,
2009-01-20,2009-01-21,ALK,whole,28.2,28.588,3184.5605160971877,48694.66290242969,3184.5605160971877,111.0,3176.4412679999996,0.9974504337235398,False,8.11924809718812,0.0025495662764602124,79.61401290242969,48615.048889527265,False,
2009-01-21,2009-01-22,JBLU,whole,6.34,6.38,3178.698465377188,45518.22163442969,3178.698465377188,497.0,3174.03086,0.9985315985683989,False,4.667605377188011,0.0014684014316010774,79.4674616344297,45438.75417279526,False,
2009-01-22,2009-01-23,IDCC,whole,30.98,30.38,3192.178430977188,42344.19077442969,3192.178430977188,104.0,3162.6795199999997,0.990759003102418,False,29.49891097718819,0.009240996897581944,79.8044607744297,42264.38631365526,False,
2009-01-23,2009-01-26,SMG,whole,33.33,33.54,3182.1106501771883,39181.51125442969,3182.1106501771883,94.0,3155.9127599999993,0.9917671341266118,False,26.197890177189038,0.008232865873388241,79.55276625442971,39101.95848817527,False,
2009-01-26,2009-01-27,MNST,whole,33.86,34.22993799999999,3181.939939777188,36025.598494429694,3181.939939777188,92.0,3152.303450295999,0.9906860311501466,False,29.636489481189074,0.009313968849853381,79.54849849442971,35946.04999593527,False,
2009-01-27,2009-01-28,RGLD,whole,46.75,47.0,3127.6194017653474,35606.0795241337,3127.6194017653474,66.0,3105.102,0.9928004661460286,False,22.517401765347586,0.0071995338539714605,78.1904850441337,32795.10455908956,False,
2009-01-28,2009-01-29,FRFHF,whole,326.93,322.5,3178.216700965347,32500.977524133697,3178.216700965347,9.0,2905.4024999999997,0.9141612335991806,False,272.8142009653475,0.08583876640081944,79.45541752413368,32421.522106609566,False,
2009-01-29,2009-01-30,ORLY,whole,30.55,30.764999999999993,3154.080200965348,32650.277264133696,3154.080200965348,102.0,3141.168029999999,0.9959062008120791,False,12.912170965349105,0.004093799187920829,78.8520050241337,29516.723019109562,False,
2009-01-30,2009-02-02,DLTR,whole,42.71,42.868998,3105.877569365348,29509.1092341337,3105.877569365348,72.0,3089.6544238559995,0.9947766307116016,False,16.223145509348342,0.005223369288398371,77.6469392341337,29431.462294899564,False,
2009-02-02,2009-02-03,AVAV,whole,37.18,37.92,3115.5581924111084,26419.4548102777,3115.5581924111084,82.0,3112.54944,0.9990342814271814,False,3.008752411108617,0.0009657185728186205,77.88895481027771,26341.565855467423,False,
2009-02-03,2009-02-04,ATHN1,whole,37.58,37.1,3155.1734148111086,23318.655370277702,3155.1734148111086,84.0,3119.5163999999995,0.9886988732081328,False,35.65701481110909,0.011301126791867247,78.87933537027772,23228.026034907423,False,
2009-02-04,2009-02-05,GMCR,whole,40.72,40.39347399999999,3127.945558811109,20199.1389702777,3127.945558811109,77.0,3113.407795497999,0.9953522965666206,False,14.53776331311019,0.004647703433379385,78.19863897027773,20120.940331307425,False,
2009-02-06,2009-02-09,FNF,whole,19.07,19.17,3172.752046991188,17085.731174779703,3172.752046991188,165.0,3166.21305,0.9979390141762294,False,6.538996991188014,0.0020609858237706073,79.31880117477971,17006.412373604922,False,
2009-02-12,2009-02-13,ESINQ,whole,123.06,123.5,3099.514324991188,13919.518124779703,3099.514324991188,25.0,3090.5874999999996,0.9971199278160414,False,8.926824991188369,0.00288007218395861,77.4878581247797,13842.030266654923,False,
2009-02-13,2009-02-17,WTRG,whole,20.73,20.1,3110.367224991189,10828.930624779703,3110.367224991189,154.0,3098.4954,0.9961831436186052,False,11.871824991188987,0.0038168563813948428,77.75918062477972,10751.171444154923,False,
2009-02-19,2009-02-20,MBOT,whole,2.14,2.05,2962.5783689911877,12338.322724779704,2962.5783689911877,1443.0,2961.108149999999,0.9995037366752633,False,1.4702189911886308,0.0004962633247367114,74.0644592247797,10029.994765554924,False,
2009-02-27,2009-03-02,COCOQ,whole,19.7,19.46,2755.388182991188,11626.163374779704,2755.388182991188,141.0,2746.6038599999997,0.9968119472075067,False,8.784322991188219,0.0031880527924933446,68.88470457477969,9308.329870204925,False,
2009-03-03,2009-03-04,PRDO,whole,23.46,23.760000000000005,2667.684017471189,18813.993136779703,2667.684017471189,112.0,2663.7811200000006,0.9985369716032231,False,3.9028974711882256,0.0014630283967768973,66.69210043677971,13395.358336342924,False,
2009-03-20,2009-03-23,CVTX,whole,19.89,19.87,2763.312123871188,19850.203096779704,2763.312123871188,138.0,2744.8020599999995,0.9933014936274165,False,18.510063871188322,0.006698506372583473,69.0828030967797,19781.120293682925,False,
2009-03-23,2009-03-24,AU,whole,37.53,36.09,2825.3512414711877,17105.401036779705,2825.3512414711877,78.0,2817.83502,0.9973397213907911,False,7.516221471187691,0.002660278609208929,70.6337810367797,17034.767255742925,False,
2009-03-31,2009-04-01,SNDA1,whole,39.53,38.86,2882.765040671188,14287.566016779705,2882.765040671188,74.0,2878.5156399999996,0.9985259288872883,False,4.249400671188596,0.0014740711127117097,72.0691260167797,14215.496890762925,False,
2009-04-01,2009-04-02,AZO,whole,166.82,165.84,2863.629615071188,11414.330376779706,2863.629615071188,17.0,2822.09928,0.9854973091308264,False,41.53033507118789,0.014502690869173553,71.59074037677969,11337.459636402926,False,
2009-04-02,2009-04-03,BKNG,whole,86.09999999999998,86.05485500000002,2865.352043871188,8592.231096779706,2865.352043871188,33.0,2842.650025215,0.9920770577895494,False,22.702018656188102,0.007922942210450657,71.6338010967797,8520.597295682926,False,
2009-04-03,2009-04-06,IAG,whole,7.98,7.79,2845.219642862588,5749.581071564706,2845.219642862588,364.0,2838.3955599999995,0.9976015620165891,False,6.8240828625885115,0.0023984379834109297,71.1304910715647,5678.450580493141,False,
2009-04-06,2009-04-07,ADM,whole,28.71,26.61,2826.902620462588,2911.1855115647063,2826.902620462588,106.0,2823.4806599999997,0.998789501825136,False,3.421960462588231,0.0012104981748640034,70.6725655115647,2840.5129460531416,False,
2009-04-07,2009-04-08,NFLX,whole,43.7,44.070142,2757.3793940625887,87.70485156470659,87.70485156470659,1.0,44.11421214199999,0.015998600786308284,True,43.590639422706595,0.49701514391762514,68.93448485156472,18.77036671314187,False,
2009-04-13,2009-04-14,SGP1,whole,23.37,23.24,2864.602263336908,2631.056583422707,2631.056583422707,113.0,2628.74612,0.9176653085995384,True,2.3104634227070164,0.000878150411992039,71.6150565834227,2559.441526839284,False,
2009-05-12,2009-05-13,TIVO,whole,21.09,20.86,2910.1325205369085,9566.683013422706,2910.1325205369085,139.0,2902.43954,0.9973564844615773,False,7.692980536908635,0.0026435155384227347,72.75331301342271,9493.929700409282,False,
2009-06-02,2009-06-03,IQNT,whole,31.62,31.25,3047.685738936909,6711.623473422706,3047.685738936909,97.0,3034.2812499999995,0.9956017483149083,False,13.404488936909274,0.0043982516850917235,76.19214347342272,6635.431329949283,False,
2009-06-09,2009-06-10,PALM,whole,12.7,12.840000000000002,3040.5583241369086,6443.693103422707,3040.5583241369086,236.0,3033.27024,0.9976030441254642,False,7.288084136908765,0.0023969558745358245,76.01395810342272,6367.6791453192845,False,
2009-06-10,2009-06-11,STRZA,whole,14.8,14.93,2997.7249145369083,3410.4228634227075,2997.7249145369083,200.0,2988.986,0.9970848177247583,False,8.738914536908396,0.002915182275241687,74.9431228634227,3335.479740559285,False,
2009-07-09,2009-07-10,STEC1,whole,23.67,23.640000000000004,2843.7426111733885,3187.6252793347076,2843.7426111733885,120.0,2839.6368,0.998556194517304,False,4.105811173388247,0.001443805482695954,71.09356527933471,3116.531714055373,False,
2009-07-20,2009-07-21,BIDU,whole,336.24,337.88,3146.7805391733887,3115.2384593347074,3115.2384593347074,9.0,3043.9609199999995,0.9673254560038692,True,71.27753933470785,0.0228802835690241,78.66951347933471,269.31896585537265,False,
2009-08-19,2009-08-20,ASH,whole,32.87,32.89,3125.3961439733885,10026.583249334708,3125.3961439733885,94.0,3094.7516599999994,0.9901950080688235,False,30.644483973389015,0.009804991931176434,78.1349035993347,7639.3976957353725,False,
2009-09-04,2009-09-08,DTGF,whole,21.22,21.83,3303.962463573388,6931.831589334708,3303.962463573388,151.0,3299.6263299999996,0.9986875959938423,False,4.336133573388452,0.0013124040061577222,82.5990615893347,6849.232527745374,False,
2009-09-08,2009-09-09,PWRD1,whole,36.84,36.805,3334.1900103733888,3632.2052593347084,3334.1900103733888,90.0,3315.7624499999993,0.9944731523050404,False,18.427560373389497,0.0055268476949596025,83.35475025933472,3548.850509075374,False,
2009-09-11,2009-09-14,FUQI,whole,30.35,30.99,3406.970912373389,316.4428093347092,316.4428093347092,10.0,310.20989999999995,0.09105152582118738,True,6.232909334709234,0.019696795600485695,85.17427280933472,231.26853652537446,False,
2009-09-21,2009-09-22,CAR,whole,13.76,13.999999999999998,3483.843595573388,5833.220089334709,3483.843595573388,248.0,3475.4719999999993,0.9975970231315706,False,8.371595573388731,0.0024029768684293916,87.0960898893347,2114.958799445375,False,
2009-10-19,2009-10-20,JNY,whole,19.4,19.45,3517.532068773389,4881.59171933471,3517.532068773389,180.0,3504.5009999999997,0.996295394464468,False,13.031068773389052,0.003704605535531951,87.93830171933472,4793.6534176153755,False,
2009-10-21,2009-10-22,VECO,whole,25.41,25.420000000000005,3439.2826287733888,1377.0907193347107,1377.0907193347107,54.0,1374.0526800000002,0.39951723318826304,True,3.0380393347104473,0.0022061286827770948,85.98206571933471,1291.108653615376,False,
2009-10-28,2009-10-29,WCRX,whole,21.24,21.52,3102.5088687733887,5505.34257933471,3102.5088687733887,144.0,3101.9788799999997,0.9998291741310643,False,0.52998877338905,0.00017082586893573876,77.56272171933472,2425.6449976153754,False,
2009-11-27,2009-11-30,MATV,whole,61.15,60.82,3358.299062773389,11143.56156933471,3358.299062773389,55.0,3348.4450999999995,0.9970657875938983,False,9.853962773389412,0.002934212406101707,83.95747656933472,11052.554092765376,False,
2009-11-30,2009-12-01,TUPBQ,whole,46.55,46.910000000000004,3367.0126587733885,7795.116469334711,3367.0126587733885,71.0,3333.9406099999997,0.9901776286206666,False,33.072048773388815,0.00982237137933335,84.1753164693347,7710.941152865376,False,
2009-12-01,2009-12-02,MCK,whole,62.48,62.17,3420.150234373388,4461.175859334711,3420.150234373388,54.0,3360.53718,0.9825700480130196,False,59.61305437338797,0.017429951986980417,85.50375585933469,4375.672103475376,False,
2009-12-02,2009-12-03,PRGO,whole,39.83,39.99,3437.5033471733886,1118.3886793347115,1118.3886793347115,27.0,1080.80973,0.31441706984481477,True,37.578949334711524,0.03360097435630864,85.93758367933471,1014.7010956553768,False,
2010-01-26,2010-01-27,HNT,whole,24.46,24.39,3413.1683579733876,5059.413949334711,3413.1683579733876,139.0,3393.6002099999996,0.9942668670510567,False,19.568147973388022,0.005733132948943328,85.32920894933469,4974.084740385377,False,
2010-01-27,2010-01-28,SKX,whole,28.72,28.688999999999997,3421.477749573389,1665.8137393347115,1665.8137393347115,58.0,1665.6259619999996,0.4868147870339593,True,0.18777733471188185,0.00011272408810055552,85.53694373933472,1580.2767955953768,False,
2010-02-25,2010-02-26,EL,whole,60.57,60.74,3594.2365610933884,2620.734027334712,2620.734027334712,43.0,2614.43182,0.7273955888993222,True,6.302207334712421,0.002404748924911609,89.85591402733472,2524.3981133073776,False,
2010-03-16,2010-03-17,LNCR,whole,42.75,42.769998,3843.769786693389,2836.9596673347123,2836.9596673347123,66.0,2825.642687868,0.7351227687074269,True,11.316979466712382,0.003989122438721359,96.09424466733473,2723.1154226673775,False,
2010-05-20,2010-05-21,DTGF,whole,44.71,43.81,3705.6836471786683,6055.991179466711,3705.6836471786683,84.0,3683.7200399999997,0.9940729945484174,False,21.963607178668553,0.005927005451582625,92.6420911794667,5963.349088287245,False,
2010-06-21,2010-06-22,APKT,whole,29.23,29.42,3891.8379949786677,15110.57987446671,3891.8379949786677,132.0,3887.3234399999997,0.9988399941147363,False,4.514554978668002,0.0011600058852636664,97.2959498744667,15013.283924592244,False,
2010-06-24,2010-06-25,TSN,whole,17.87,17.87,3789.395857378668,11223.25643446671,3789.395857378668,211.0,3774.34057,0.9960269953456161,False,15.055287378668254,0.003973004654383831,94.7348964344667,11128.521538032242,False,
2010-06-25,2010-06-28,VCI,whole,34.69,34.66,3812.388474578668,10182.33970446671,3812.388474578668,109.0,3781.717939999999,0.9919550342827907,False,30.67053457866905,0.008044965717209248,95.3097118644667,7353.606152602243,False,
2010-07-08,2010-07-09,IDC,whole,33.7,33.65,3695.7959609786685,13326.429024466714,3695.7959609786685,109.0,3671.5178499999997,0.993430884379169,False,24.278110978668792,0.00656911562083092,92.39489902446671,13234.034125442247,False,
2010-07-28,2010-07-29,CRUS,whole,19.17,19.5,3778.2052469786677,9674.711174466713,3778.2052469786677,193.0,3767.2634999999996,0.9971039829063236,False,10.941746978668107,0.0028960170936764055,94.45513117446669,9580.256043292246,False,
2010-08-12,2010-08-13,AZO,whole,206.5,206.22,3780.671742955469,15005.273573886712,3780.671742955469,18.0,3715.6719599999997,0.9828073455262061,False,64.99978295546953,0.017192654473793898,94.51679357388673,14910.756780312826,False,
2010-08-13,2010-08-16,VMW,whole,76.37999999999998,76.89,3763.0716645554685,11289.601613886713,3763.0716645554685,48.0,3694.41072,0.9817540162197311,False,68.66094455546863,0.018245983780268916,94.07679161388671,11195.524822272826,False,
2010-09-09,2010-09-10,LTMAY,whole,29.43,29.62,3891.0997865554687,13684.38466388671,3891.0997865554687,131.0,3884.10022,0.9982011341421637,False,6.999566555468846,0.0017988658578363254,97.27749466388671,12363.107169222823,False,
2010-09-10,2010-09-13,VRX1,whole,64.98,65.58,3894.9593777554687,9800.28444388671,3894.9593777554687,59.0,3873.0892199999994,0.9943850100516138,False,21.870157755469336,0.005614989948386152,97.37398444388671,9702.910459442825,False,
2010-09-13,2010-09-14,PWER1,whole,11.52,11.52,3950.427408955468,5927.195223886711,3950.427408955468,342.0,3943.7798399999992,0.9983172532317899,False,6.647568955468614,0.001682746768210151,98.7606852238867,5828.434538662824,False,
2010-09-17,2010-09-20,ISLN,whole,25.08,25.62,3905.487015355468,1983.4153838867114,1983.4153838867114,77.0,1974.7127399999997,0.5056252222157922,True,8.702643886711712,0.004387706154450595,97.6371753838867,1885.7782085028248,False,
2010-10-11,2010-10-12,BHC,whole,27.16,27.06,4061.8581057554693,3740.4526438867115,3740.4526438867115,138.0,3738.0142799999994,0.9202719993353293,True,2.438363886712068,0.0006518900568617705,101.54645264388674,3638.9061912428247,False,
