date,ticker,qty,price,notional
2017-07-19,SPGI,687514.0,150.01,103133975.14
2017-08-01,FIZZ,830732.0,102.82,85415864.24
2017-08-07,WGHTQ,2088666.0,41.86,87431558.76
2017-09-07,RACE,41306.0,111.21000000000001,4593640.260000001
2018-01-31,IBKR,1897824.0,63.898002875359424,121267163.40892613
2018-02-07,EC,6548177.0,17.75,116230141.75
2018-02-15,ABBV,432771.0,113.62,49171441.02
2018-03-07,ABMD,5273.0,277.38,1462624.74
2018-04-20,GMED,2344393.0,50.89,119306159.77
2018-05-02,VIRT,2827506.0,35.95,101648840.7
2018-06-14,USNA,651321.0,117.6,76595349.6
2018-08-23,TNDM,3149815.0,38.2,120322933.00000001
2018-08-29,WWE,1449656.0,84.11,121930566.16
2018-08-30,AMED,1003991.0,122.61,123099336.51
2018-09-05,IIN,1633276.0,75.9,123965648.4
2018-09-10,REGI,4618654.0,26.2,121008734.8
2018-09-18,EPAY,1810543.0,67.1,121487435.3
2018-10-08,WCG,380193.0,314.03,119392007.78999999
2018-10-10,RAMP,2538209.0,46.59000000000001,118255157.31000003
2018-11-02,RGEN,1681017.0,64.71,108778610.07
2018-11-09,TJX,1961184.0,55.67999999999999,109198725.11999999
2018-11-12,LLY,965139.0,112.26,108346504.14
2018-11-27,MKC,714561.0,145.58,104025790.38000001
2018-11-30,CABO,119745.0,887.4300000000001,106265305.35000001
2018-12-19,MZTI,542976.0,185.46999999999997,100705758.71999998
2018-12-26,IDTI,1966339.0,48.25,94875856.75
2018-12-27,ESL,808912.0,121.2,98040134.4
2019-01-11,SAVEQ,1695569.0,60.14000000000001,101971519.66000001
2019-01-17,TRCO,2245513.0,45.82,102889405.66
2019-01-24,AU,8169360.0,12.6,102933936.0
2019-01-29,EHTH,1844236.0,55.5,102355098.0
2019-04-09,ADC,1620784.0,68.0,110213312.0
2019-04-12,COKE,375689.0,294.71,110719305.19
2019-05-01,SEE,2349428.0,46.74,109812264.72
2019-05-06,ENPH,5514253.0,13.5,74442415.5
2019-06-07,ZNGA,17196851.0,6.47,111263625.97
2019-07-16,ERIE,443448.0,265.52,117744312.96
2019-08-06,PRO,747967.0,68.0,50861756.0
2019-09-23,GNRC,1483906.0,79.42,117851814.52
2019-10-10,HSY,751816.0,155.85,117170523.6
2019-10-11,AWR,1278790.0,91.76,117341770.4
2019-10-18,CINF,1032277.0,114.95000000000002,118660241.15000002
2019-10-30,AIZ,939546.0,126.13,118504936.97999999
2019-11-04,ETR,1011998.0,119.53,120964120.94
2019-11-20,KLAC,589344.0,176.12999999999997,103801158.71999998
2019-11-29,RH,535811.0,204.58,109616214.38000001
2019-12-30,SYNA,55446.0,66.72,3699357.12
2020-04-07,REGN,198101.0,502.81,99607163.81
2020-04-15,TDOC,625215.0,160.89,100590841.35
2020-04-16,FIT,14940481.0,6.73,100549437.13000001
2020-04-17,CCOI,1106085.0,91.5,101206777.5
2020-04-20,ZM,661095.0,153.3,101345863.50000001
2020-04-21,QDEL,930643.0,109.0,101440087.0
2020-04-22,AXSM,1505734.0,66.95,100808891.3
2020-04-23,EVBG,845707.0,121.45999999999998,102719572.21999998
2020-04-24,EHTH,839672.0,123.49,103691095.28
2020-04-27,SE,1875346.0,55.46,104006689.16
2020-04-28,DXCM,314130.0,335.0101370212548,105236734.34248678
2020-04-29,XLRN,1074351.0,96.32,103481488.32
2020-04-30,VXRT,31407748.0,3.3,103645568.39999999
2020-05-01,DOCU,984248.0,103.19,101564551.12
2020-05-04,AUPH,6439083.0,15.69,101029212.27
2020-05-05,BILI,3748943.0,27.28,102271165.04
2020-05-06,GOTU,2575815.0,40.29,103779586.35
2020-05-07,ARVN,1984063.0,53.410000000000004,105968804.83000001
2020-05-08,LMNX1,3176580.0,33.85,107527233.0
2020-05-11,NVAX,5446383.0,19.81,107892847.22999999
2020-05-12,BAND,429579.0,110.05,47275168.949999996
2020-05-15,NEM,10499.0,67.96,713512.0399999999
2020-06-24,DKNG,3369353.0,37.95,127866946.35000001
2020-07-01,FVRR,1218294.0,74.47,90726354.17999999
2020-07-30,LVGO,1352944.0,119.58,161785043.52
2020-08-27,BBBY,1513585.0,107.34999999999998,162483349.74999997
2020-09-15,APPS,6086747.0,25.79,156977205.13
2020-09-30,AGNT,3934673.0,42.02,165334959.46
2020-10-01,RUN,2084854.0,79.415,165568680.41000003
2020-10-08,SAIL1,3698900.0,46.6,172368740.0
2020-10-09,NIO,7910181.0,21.62,171018113.22
2020-10-21,ALTO,16575268.0,10.53,174537572.04
2020-11-18,FDX,586994.0,285.7,167704185.79999998
2020-11-23,PACB,11258941.0,15.26,171811439.66
2020-11-27,AGNT,3277427.0,52.66,172589305.82
2020-11-30,GNRC,791980.0,221.39999999999998,175344371.99999997
2020-12-01,LOB,4174677.0,41.62,173750056.73999998
2020-12-02,MRTX,743107.0,232.14,172504858.98
2020-12-03,FRHC,4317586.0,40.15,173351077.9
2020-12-04,LPRO,6473638.0,26.99,174723489.62
2020-12-07,APPS,4128004.0,43.063,177764236.252
2020-12-08,TXG,1199221.0,149.9,179763227.9
2020-12-14,PWR,645582.0,72.23,46630387.86
2021-01-04,SICPQ,509.0,76.0,38684.0
2021-02-16,SWAV,750588.0,139.95,105044790.6
2021-03-25,TPR,5275234.0,39.57,208741009.38
2021-03-29,CTRN,2500440.0,84.83,212112325.2
2021-04-05,DEN,4294860.0,51.04,219209654.4
2021-04-06,SM,12541391.0,17.53,219850584.23000002
2021-04-07,TPL,138554.0,1602.6969755098396,222060076.74479032
2021-04-08,MTZ,2240739.0,97.76,219054644.64000002
2021-04-09,SICPQ,1405571.0,156.8,220393532.8
2021-04-12,GE,16273388.0,13.609999999999998,221480810.67999995
2021-04-13,FCNCA,258870.0,849.5799999999999,219930774.6
2021-04-29,ATKR,2798843.0,80.75,226006572.25
2021-05-26,CHRD,2537533.0,83.29,211351123.57000002
2021-06-11,DAC,3064036.0,72.21,221254039.55999997
2021-06-14,SBNY,908870.0,247.49,224936236.3
2021-06-15,COF,694100.0,159.38,110625658.0
2021-08-19,LSI,1883728.0,120.05,226141546.4
2021-09-15,WST,515820.0,453.73,234043008.60000002
2021-10-08,PRFT,1907491.0,123.05,234716767.54999998
2021-10-28,ASAN,1921416.0,125.85000000000001,241810203.60000002
2021-11-01,MIME,3282528.0,76.51,251146217.28000003
2021-11-02,INTU,291883.0,612.09,178658665.47
2021-11-03,VICR,1.0,152.18,152.18
2021-12-14,FDS,502209.0,465.52,233788333.67999998
2021-12-22,COST,426042.0,545.38,232354785.96
2022-01-03,WIRE,1654538.0,144.37,238865651.06
2022-01-04,BLDR,2818641.0,84.36,237780554.76
2022-01-05,PLD,1473731.0,161.0,237270691.0
2022-01-06,WSC,5847836.0,39.41,230463216.76
2022-01-07,ACLS,3217301.0,72.2,232289132.20000002
2022-01-13,ON,3373168.0,67.52,227756303.35999998
2022-02-08,CVE,14612011.0,14.585,213116180.435
2022-02-11,MCK,791289.0,273.19,216172241.91
2022-02-17,VET,12362437.0,17.31,213993784.47
2022-02-23,CVX,1347944.0,132.93,179182195.92000002
2022-03-24,ABBV,1405924.0,159.22,223851219.28
2022-04-07,CNQ,2387485.0,62.33,148811940.04999998
2022-04-08,MDRX,1.0,22.770000000000003,22.770000000000003
2022-05-13,AMR,1309223.0,156.1,204369710.29999998
2022-05-25,BMY,2714479.0,77.13,209367765.26999998
2022-05-27,SRE,1304815.0,164.78,215007415.7
2022-06-21,STNG,5566573.0,34.8,193716740.39999998
2022-06-22,NEX,21289784.0,9.34,198846582.56
2022-06-23,PBF,5662528.0,34.38,194677712.64000002
2022-06-28,SHLX,13965144.0,14.23,198723999.12
2022-07-11,HRB,5118544.0,37.0,189386128.0
2022-07-18,LNTH,2646724.0,71.5,189240766.0
2022-07-19,CNR,3285760.0,57.36000000000001,188471193.60000002
2022-07-26,GO,4383491.0,44.03,193005108.73000002
2022-07-27,GLNG,8337156.0,23.279999999999998,194088991.67999998
2022-07-28,SAIL1,3090352.0,63.7,196855422.4
2022-07-29,VTNRQ,14043963.0,14.0,196615482.0
2022-08-02,SWCH,5768934.0,33.89,195509173.26
2022-08-03,CHNG,8104719.0,24.09,195242680.71
2022-08-04,ACC,2957255.0,65.38,193345331.89999998
2022-08-05,MNDT,8367314.0,22.78,190607412.92000002
2022-08-08,CTIC,25718029.0,7.53,193656758.37
2022-08-12,MUSA,676996.0,288.0,194974848.0
2022-09-09,LW,2459854.0,79.77,196222553.57999998
2022-09-12,NFE,3496187.0,56.61,197919146.07
2022-09-15,TMDX,3758058.0,52.050000000000004,195606918.9
2022-10-11,INSW,5370077.0,34.22,183764034.94
2022-10-17,SWIR,6027032.0,30.800000000000004,185632585.60000002
2022-10-26,ELF,4525293.0,43.09,194994875.37
2022-11-02,HAE,2385449.0,83.73,199733644.77
2022-11-09,AVEO,13709837.0,14.78,202631390.85999998
2022-11-14,FSLR,1292943.0,151.39,195738640.76999998
2022-11-16,NUVL,5910484.0,33.49,197942109.16000003
2022-11-17,MYOV,7385405.0,26.73,197411875.65
2022-12-07,ERIE,711488.0,277.24,197252933.12
2022-12-16,AAWW,1946113.0,100.42000000000002,195428667.46000004
2022-12-20,CAH,2427163.0,79.52,193008001.76
2023-01-06,WFRD,3728093.0,50.14,186926583.02
2023-01-10,RMBS,4016585.0,37.48,150541605.79999998
2023-02-01,IMVT,11032439.0,17.68,195053521.52
2023-02-02,YPF,16429255.0,11.910000000000002,195672427.05000004
2023-02-14,TDW,4581197.0,44.54,204046514.38
2023-02-17,SCCO,2267333.0,75.0500871294238,170163539.20141786
2023-02-21,NVO,1232144.0,142.41,175469627.04
2023-03-08,ALGM,33835.0,45.49,1539154.1500000001
2023-03-23,NSIT,1423595.0,137.96,196399166.20000002
2023-04-11,IPAR,1475533.0,139.6,205984406.79999998
2023-04-19,ACLS,1171073.0,127.24,149007328.51999998
2023-05-08,PEN,670636.0,308.87,207139341.32
2023-05-30,COCO,7594111.0,26.19,198889767.09
2023-06-07,BLDR,1235912.0,123.8,153005905.6
2023-07-05,FOCS,4370548.0,52.52,229541180.96
2023-07-17,TPH,701567.0,33.62,23586682.54
2023-09-11,APP,5680137.0,42.62,242087438.94
2023-09-29,XPO,3153680.0,75.31,237503640.8
2023-10-02,CAMT,3755727.0,62.42,234432479.34
2023-10-27,CEG,1977008.0,113.0,223401904.0
2023-10-30,ANF,3766445.0,58.93,221956603.85
2023-11-01,VRT,5717934.0,39.35,225000702.9
2023-11-07,MMYT,5808443.0,40.48,235125772.64
2023-11-28,UEC,37737610.0,6.390000000000001,241143327.90000004
2023-11-30,CNR,1239861.0,104.07,129032334.27
2023-12-01,AEO,25796.0,19.0,490124.0
2024-02-23,AGO,3109404.0,85.32,265294349.27999997
2024-03-21,WING,882110.0,347.01,306100991.09999996
2024-04-17,VST,3441980.0,68.62,236188667.60000002
2024-05-08,CNM,1.0,59.32,59.32
2024-07-16,TRGP,1639355.0,134.89,221132595.95
2024-08-26,ADMA,17738203.0,18.45,327269845.34999996
2024-08-30,AEM,3964395.0,81.55,323296412.25
2024-09-03,CRS,2272196.0,143.1,325151247.59999996
2024-09-04,FOX,8270975.0,37.98,314131630.5
2024-09-05,LMT,547139.0,575.2,314714352.8
2024-09-17,VTR,5005837.0,64.86,324678587.82
2024-10-07,WELL,2709225.0,124.91,338409294.75
2024-10-08,AHR,13428465.0,25.04,336248763.59999996
2024-10-09,AFL,778670.0,112.23,87390134.10000001
2024-12-03,AKR,15291738.0,25.68,392691831.84
2024-12-13,LLYVK,4870530.0,71.32,347366199.59999996
2024-12-24,RKLB,2.0,25.57,51.14
2025-01-02,PAM,95494.0,89.08,8506605.52
2025-03-20,SRAD,16707266.0,23.0,384267118.0
2025-03-21,ESLT,933105.0,411.0,383506155.0
2025-03-24,LX,35210990.0,10.85,382039241.5
2025-03-28,VRNA,6011693.0,64.22,386070924.46
2025-03-31,FNMA,57467459.0,6.68,383882626.12
2025-04-02,UNM,4706849.0,81.22,382290275.78
2025-04-03,EAT,2707695.0,142.76,386550538.2
2025-04-04,PYCR,16630131.0,22.42,372847537.02000004
2025-04-09,ATSG,15240321.0,22.47,342450012.87
2025-05-09,VRSN,1320208.0,284.72,375889621.76000005
2025-05-12,PLMR,2293283.0,164.55,377359717.65000004
2025-05-13,CNP,10264692.0,36.89,378664487.88
2025-05-14,NFG,4797372.0,79.47,381247152.84
2025-05-15,TDUP,4344335.0,6.83,29671808.05
2025-08-22,WLDN,3886667.0,106.25,412958368.75
2025-09-08,APH,3762090.0,111.1,417968199.0
2025-09-10,RBLX,3156144.0,132.51,418220641.44
2025-10-24,WDC,3270820.0,129.4,423244108.0
2025-10-27,STX,1763062.0,241.33,425479752.46000004
2025-11-06,IREN,5658300.0,75.76,428672808.0
2025-11-13,INDV,14485386.0,29.970000000000002,434127018.42
2025-12-01,LITE,1383075.0,314.99,435654794.25
2025-12-02,SNDK,2038459.0,211.74999999999997,431643693.24999994
2025-12-08,CIEN,2120972.0,205.0,434799260.0
2025-12-18,PVLA,4664801.0,92.31,430607780.31
2025-12-19,GOOG,202708.0,303.18,61457011.440000005
2025-12-23,ROIV,30899.0,22.635,699398.865
2026-04-01,ERAS,22708665.0,16.38,371967932.7
2026-06-01,KGS,11080121.0,66.63,738268462.2299999
2026-06-23,ATEX,11003861.0,74.95,824739381.95
2026-07-15,ATEN,19851312.0,37.65,747401896.8
2026-07-16,BAND,10297007.0,71.215,733301353.505
2026-07-22,SYRE,7243004.0,100.79,730022373.1600001
