date,nav_terminal_corrected,allocation_terminal_corrected,parent_allocation_terminal_corrected,shadow_equity_terminal_corrected,open_shadow_equity_terminal_corrected,shadow_dd_terminal_corrected,damaged_terminal_corrected,green_terminal_corrected,r20_terminal_corrected,r40_terminal_corrected,stops20_terminal_corrected,stress_duration_terminal_corrected,nav_issuer_corrected,allocation_issuer_corrected,parent_allocation_issuer_corrected,shadow_equity_issuer_corrected,open_shadow_equity_issuer_corrected,shadow_dd_issuer_corrected,damaged_issuer_corrected,green_issuer_corrected,r20_issuer_corrected,r40_issuer_corrected,stops20_issuer_corrected,stress_duration_issuer_corrected,nav_delta,shadow_equity_delta,allocation_delta,parent_allocation_delta,damaged_delta,green_delta
2026-04-21,50.13010560429657,1.0,1.0,16073209704.97647,16336903973.706474,-0.0112382094242912,0.36,0.52,0.1333500413419517,0.1298340694693338,0,0,50.13058500508372,1.0,1.0,16073363415.192957,16337037481.73296,-0.0112370058396576,0.36,0.52,0.1333464777711062,0.129832632055169,0,0,0.00047940078714958645,153710.21648597717,0.0,0.0,0.0,0.0
2026-04-22,50.50907552384127,1.0,1.0,16194718784.506475,16297789767.446474,-0.0037634400874551,0.4,0.48,0.120942834313781,0.1281599802968049,0,0,50.509492031550415,1.0,1.0,16194852329.322958,16297940204.08296,-0.0037635393728367,0.4,0.48,0.1209386006772021,0.1281558501479143,0,0,0.0004165077091471403,133544.81648254395,0.0,0.0,0.0,0.0
2026-04-23,50.68712152304645,1.0,1.0,16251805651.726477,16129654465.711475,-0.0002516764704267,0.32,0.56,0.1234501462430952,0.1141322621126321,0,0,50.68744361051606,1.0,1.0,16251908922.59296,16129786504.94796,-0.000253667385191,0.32,0.56,0.1234427053021582,0.1141256875577814,0,0,0.0003220874696125975,103270.86648368835,0.0,0.0,0.0,0.0
2026-04-24,50.91888958184924,1.0,1.0,16326117416.426472,16287630565.966473,0.0,0.32,0.56,0.1830364717184256,0.1138231909358751,0,0,50.91910265343397,1.0,1.0,16326185733.542955,16287737288.46296,0.0,0.32,0.52,0.1830234172835982,0.113813719287694,0,0,0.00021307158472438914,68317.11648368835,0.0,0.0,0.0,-0.040000000000000036
2026-04-27,51.28547240727869,1.0,1.0,16443654823.466473,16365766872.271473,0.0,0.4,0.56,0.1914139048057812,0.1334634107734451,0,0,51.28568637815577,1.0,1.0,16443723428.922958,16365833721.587955,0.0,0.4,0.56,0.191401676585208,0.133453295456027,0,0,0.0002139708770840798,68605.45648574829,0.0,0.0,0.0,0.0
2026-04-28,49.46351880339455,1.0,1.0,15859482059.516472,15937184751.696472,-0.0355257252856182,0.48,0.44,0.1859286473522663,0.0887359797946916,0,0,49.46373030666007,1.0,1.0,15859549873.782955,15937263040.422956,-0.0355256251824629,0.48,0.44,0.1859161828619433,0.0887274903671222,0,0,0.00021150326551833132,67814.26648330688,0.0,0.0,0.0,0.0
2026-04-29,50.33915173618376,1.0,1.0,16140236140.993977,16340980967.646473,-0.018452022116123,0.4583333333333333,0.4166666666666667,0.1512658717659747,0.1500909651695408,1,0,50.339338042667016,1.0,1.0,16140295876.419209,16341052851.872955,-0.018452484549214,0.4166666666666667,0.375,0.1512532285638812,0.1500808977819068,1,0,0.00018630648325768107,59735.425231933594,0.0,0.0,-0.04166666666666663,-0.041666666666666685
2026-04-30,51.94158613327353,1.0,1.0,16654024488.183971,16449494434.553974,0.0,0.375,0.5833333333333334,0.1473103767485826,0.1668431083893577,1,0,51.94162427549302,1.0,1.0,16654036717.719206,16449512353.02921,0.0,0.375,0.5833333333333334,0.1472963622482677,0.1668253743859129,1,0,3.814221948772456e-05,12229.535234451294,0.0,0.0,0.0,0.0
2026-05-01,52.88141486048729,1.0,1.0,16955361659.473974,16495161146.423971,0.0,0.375,0.5833333333333334,0.1493852742057615,0.2186280912122837,1,0,52.881379276203,1.0,1.0,16955350250.089209,16495188413.064207,0.0,0.375,0.5416666666666666,0.1493683945934432,0.2186063677873273,1,0,-3.558428429073501e-05,-11409.384765625,0.0,0.0,0.0,-0.04166666666666674
2026-05-04,53.674607398444415,1.0,1.0,17209682887.11397,17100415150.343975,0.0,0.375,0.5416666666666666,0.1678150784378935,0.2639396509562404,1,0,53.67464007351902,1.0,1.0,17209693363.719204,17100423960.789211,0.0,0.375,0.5416666666666666,0.167801262693124,0.2639204673579554,1,0,3.267507460691377e-05,10476.60523223877,0.0,0.0,0.0,0.0
2026-05-05,55.1571435707523,1.0,1.0,17685028280.973972,17438133750.648975,0.0,0.4166666666666667,0.5416666666666666,0.1889950776234021,0.2536121894085359,1,0,55.15713591146995,1.0,1.0,17685025825.179207,17438146150.13421,0.0,0.4166666666666667,0.5416666666666666,0.1889815670937329,0.2535924705415375,1,0,-7.659282346139662e-06,-2455.794765472412,0.0,0.0,0.0,0.0
2026-05-06,55.540640211585554,1.0,1.0,17807988762.60397,17822396017.413975,0.0,0.375,0.5,0.1430540666731499,0.2467247607097387,1,0,55.54061305979671,1.0,1.0,17807980056.929203,17822385054.90921,0.0,0.375,0.5,0.143042271244125,0.2467046296403205,1,0,-2.7151788842161295e-05,-8705.674766540527,0.0,0.0,0.0,0.0
2026-05-07,53.68652905256271,1.0,1.0,17213505325.633972,17630088821.51897,-0.0333829633932826,0.5,0.4583333333333333,0.0881986141927937,0.200324328475659,1,0,53.68645021326415,1.0,1.0,17213480047.399208,17630076488.784206,-0.0333839103384817,0.5,0.4583333333333333,0.0881860045444649,0.2003044693935172,1,0,-7.883929855978522e-05,-25278.23476409912,0.0,0.0,0.0,0.0
2026-05-08,55.38465229364,1.0,1.0,17757974375.313976,17465032065.103973,-0.002808536548216,0.5,0.4166666666666667,0.1238706618052349,0.2697808047421179,1,0,55.38458064874267,1.0,1.0,17757951403.81921,17465011494.20921,-0.0028093390126258,0.5,0.4166666666666667,0.1238582142228617,0.2697613655811341,1,0,-7.164489733213486e-05,-22971.49476623535,0.0,0.0,0.0,0.0
2026-05-11,56.871857558746285,1.0,1.0,18234816819.833973,17952555683.52397,0.0,0.375,0.5,0.1388879501144293,0.3018782204377255,1,0,56.871910097159926,1.0,1.0,18234833665.219208,17952550401.679207,0.0,0.375,0.5,0.138877032943212,0.3018623453081037,1,0,5.253841364094569e-05,16845.385234832764,0.0,0.0,0.0,0.0
2026-05-12,55.739711271794086,1.0,1.0,17871816892.59397,17948074812.673973,-0.019906968675724,0.4583333333333333,0.5,0.1093041827771024,0.2472350045098676,1,0,55.73981433385213,1.0,1.0,17871849937.36921,17948096138.409206,-0.0199060619095389,0.4583333333333333,0.5,0.1092960942404495,0.2472213709128163,1,0,0.00010306205804511137,33044.77523803711,0.0,0.0,0.0,0.0
2026-05-13,56.01731155804226,1.0,1.0,17960823838.84397,18157761289.39397,-0.015025814829792,0.4166666666666667,0.4583333333333333,0.1336657665025353,0.2245244008978235,1,0,56.01729069998999,1.0,1.0,17960817151.129208,18157795813.749207,-0.0150270915063324,0.4166666666666667,0.4583333333333333,0.1336548913905799,0.2245096153903629,1,0,-2.0858052266703453e-05,-6687.714763641357,0.0,0.0,0.0,0.0
2026-05-14,55.43112871647511,1.0,1.0,17772876105.153973,17784221552.653976,-0.025332895813768,0.4166666666666667,0.5416666666666666,0.1075146363890593,0.2215305497034605,1,0,55.43114575763557,1.0,1.0,17772881569.059208,17784227540.63921,-0.025333496572613,0.4166666666666667,0.5416666666666666,0.1075051502318262,0.2215171996042224,1,0,1.704116046141735e-05,5463.905235290527,0.0,0.0,0.0,0.0
2026-05-15,54.3802848065932,1.0,1.0,17435944149.25397,17338034106.748974,-0.0438102931591322,0.5,0.3333333333333333,0.0732743668135353,0.1845947879527452,1,0,54.38031182196445,1.0,1.0,17435952811.189205,17338042262.414207,-0.0438107014682439,0.5,0.3333333333333333,0.0732650334352988,0.1845821171064052,1,0,2.70153712449428e-05,8661.935234069824,0.0,0.0,0.0,0.0
2026-05-18,52.78425779428934,1.0,1.0,16924210201.07397,17525944290.128975,-0.0718738571222968,0.625,0.25,0.041112054757334,0.204171646247175,1,0,52.78421236931269,1.0,1.0,16924195636.469208,17525955722.274208,-0.071875513251864,0.6666666666666666,0.2083333333333333,0.0411024699070308,0.2041555733443418,1,0,-4.542497664772327e-05,-14564.604763031006,0.0,0.0,0.04166666666666663,-0.04166666666666671
2026-05-19,53.23784201400008,1.0,1.0,17069642854.653978,16694628602.183971,-0.0638983092998575,0.5833333333333334,0.2916666666666667,0.0619934143812606,0.2036102800938823,1,0,53.23782917669124,1.0,1.0,17069638738.629211,16694611520.499208,-0.0638993997961421,0.625,0.25,0.0619830024184331,0.2035946952437151,1,0,-1.283730883727685e-05,-4116.024766921997,0.0,0.0,0.04166666666666663,-0.041666666666666685
2026-05-20,53.66621347951792,1.0,1.0,17206991545.902424,17376311217.35397,-0.0563660871445435,0.5217391304347826,0.3478260869565217,0.0625063500555744,0.191008879507686,2,0,53.66659659189509,1.0,1.0,17207114383.177658,17376349960.619205,-0.0563602224681546,0.5217391304347826,0.3478260869565217,0.062505173450817,0.191003062340247,2,0,0.00038311237717181257,122837.27523422241,0.0,0.0,0.0,0.0
2026-05-21,55.92532262137892,1.0,1.0,17931329437.192425,17149206086.402424,-0.0166432920955611,0.391304347826087,0.4782608695652174,0.1033438266158153,0.2395517833679541,2,0,55.92556709112518,1.0,1.0,17931407821.497658,17149327520.137655,-0.0166399019202625,0.3478260869565217,0.4782608695652174,0.1033416386286723,0.2395411153735118,2,0,0.00024446974626357587,78384.30523300171,0.0,0.0,-0.0434782608695653,0.0
2026-05-22,55.45121743389036,1.0,1.0,17779317148.192425,17963892484.437424,-0.0249796680790399,0.4347826086956521,0.4782608695652174,0.0890107362760861,0.2883394191075457,2,0,55.45140627232727,1.0,1.0,17779377695.43766,17963967551.85266,-0.0249772483886308,0.4782608695652174,0.4347826086956521,0.0890098878949445,0.2883241990331058,2,0,0.0001888384369053142,60547.245235443115,0.0,0.0,0.0434782608695653,-0.0434782608695653
2026-05-26,57.25967462343348,1.0,1.0,18359162558.442425,18169757554.832424,0.0,0.391304347826087,0.5652173913043478,0.1164891719961405,0.3302007240812954,2,0,57.25979341230093,1.0,1.0,18359200645.702663,18169815242.737656,0.0,0.391304347826087,0.5217391304347826,0.1164868300697981,0.3301842812304616,2,0,0.00011878886744653983,38087.26023864746,0.0,0.0,0.0,-0.04347826086956519
2026-05-27,57.136761578690425,1.0,1.0,18319752963.752422,18553099775.052418,-0.0021465899963873,0.4347826086956521,0.4782608695652174,0.1551293349305607,0.3699009696911228,2,0,57.13687252825416,1.0,1.0,18319788537.497658,18553136827.187656,-0.0021467224508072,0.4782608695652174,0.4347826086956521,0.1551266387315104,0.3698833741266198,2,0,0.00011094956373369769,35573.745235443115,0.0,0.0,0.0434782608695653,-0.0434782608695653
2026-05-28,57.40350646927643,1.0,1.0,18405279345.80242,18528917495.468426,0.0,0.4782608695652174,0.3478260869565217,0.1403351961533914,0.312828993704958,1,0,57.40363717464089,1.0,1.0,18405321253.847656,18528953398.403656,0.0,0.5217391304347826,0.3043478260869565,0.1403335722449563,0.31281270668679,1,0,0.00013070536446235792,41908.045234680176,0.0,0.0,0.04347826086956519,-0.04347826086956519
2026-05-29,57.62127248453612,1.0,1.0,18475101636.972424,18536939514.62242,0.0,0.5652173913043478,0.3043478260869565,0.1093475724189372,0.2727659812570966,1,0,57.62148273554386,1.0,1.0,18475169049.727657,18537005441.867653,0.0,0.5652173913043478,0.3043478260869565,0.1093508056260523,0.2727541437519549,1,0,0.00021025100773641725,67412.75523376465,0.0,0.0,0.0,0.0
2026-06-01,58.27405943584879,1.0,1.0,18684404638.3254,18427947215.54742,0.0,0.625,0.25,0.1019761780124166,0.2665951915330187,1,0,58.2742107344431,1.0,1.0,18684453149.175434,18427997607.692657,0.0,0.6666666666666666,0.25,0.1019797806345597,0.2665807313423787,1,0,0.0001512985943108447,48510.8500328064,0.0,0.0,0.04166666666666663,0.0
2026-06-02,58.8608587532119,1.0,1.0,18872550032.575397,18753770388.855392,0.0,0.7083333333333334,0.2916666666666667,0.0966239271443241,0.2806539574949196,1,0,58.86103159627368,1.0,1.0,18872605451.22543,18753829256.12543,0.0,0.6666666666666666,0.2916666666666667,0.0966264797612206,0.2806417877678691,1,0,0.00017284306178311226,55418.65003204346,0.0,0.0,-0.04166666666666674,0.0
2026-06-03,59.689870395982624,1.0,1.0,19138355935.46539,18973923624.22039,0.0,0.75,0.25,0.0821784184566414,0.2867048126552249,1,0,59.69010676659227,1.0,1.0,19138431722.945427,18973979882.790424,0.0,0.7083333333333334,0.25,0.0821828541351024,0.2866954657915226,1,0,0.0002363706096488727,75787.48003768921,0.0,0.0,-0.04166666666666663,0.0
2026-06-04,58.69506922352106,1.0,1.0,18819392955.69539,18602808066.665398,-0.0166661640553422,0.7916666666666666,0.2083333333333333,0.0567949703121626,0.2079737884550483,1,0,58.6952927162604,1.0,1.0,18819464614.145424,18602889303.395428,-0.0166663138034234,0.75,0.2083333333333333,0.0567995108924577,0.2079665131801953,1,0,0.00022349273933741642,71658.45003509521,0.0,0.0,-0.04166666666666663,0.0
2026-06-05,55.59611368946268,1.0,1.0,17825775217.11539,18350189094.775394,-0.0685837760973839,0.8333333333333334,0.0833333333333333,0.0355691580476429,0.1269049226882432,1,0,55.596271031879255,1.0,1.0,17825825665.795425,18350273322.145428,-0.068584828482905,0.8333333333333334,0.0833333333333333,0.0355736095612309,0.1268967086001255,1,0,0.00015734241657128223,50448.68003463745,0.0,0.0,0.0,0.0
2026-06-08,56.40006364004287,1.0,1.0,18083545592.665398,18235681847.79539,-0.0551149924453709,0.8333333333333334,0.125,0.0183338037588345,0.1444754859690835,1,0,56.4002478355089,1.0,1.0,18083604651.23543,18235737903.54043,-0.0551156482924012,0.8333333333333334,0.125,0.0183384468180367,0.1444680283154014,1,0,0.00018419546602643777,59058.5700340271,0.0,0.0,0.0,0.0
2026-06-09,56.303545513579735,1.0,1.0,18052598997.43539,18373013850.235397,-0.056731985845136,0.75,0.125,-0.00999285181743,0.127507211592279,1,0,56.30377691718504,1.0,1.0,18052673192.345425,18373077668.13543,-0.056731844401768,0.75,0.125,-0.0099896975326532,0.1274999958572238,1,0,0.00023140360530504722,74194.91003417969,0.0,0.0,0.0,0.0
2026-06-10,55.9840085384837,1.0,1.0,17950145895.705395,17949743233.12039,-0.062085272306913,0.7083333333333334,0.1666666666666666,0.0043828226073578,0.1141660662278147,1,0,55.98423368590351,1.0,1.0,17950218084.69543,17949813968.08043,-0.0620852144758248,0.6666666666666666,0.1666666666666666,0.0043850047757147,0.1141603629113756,1,0,0.00022514741981183306,72188.99003601074,0.0,0.0,-0.04166666666666674,0.0
2026-06-11,59.02680044104856,1.0,1.0,18925755895.90331,18215260292.550392,-0.0111085842628786,0.5454545454545454,0.2272727272727272,0.0537242648620868,0.1945711264071983,3,0,59.0271430861267,1.0,1.0,18925865758.153343,18215340651.610428,-0.0111067598363994,0.4545454545454545,0.2272727272727272,0.0537307739900609,0.1945670461426145,3,0,0.00034264507814185663,109862.25003433228,0.0,0.0,-0.09090909090909094,0.0
2026-06-12,60.41830470138553,1.0,1.0,19371913738.8233,19023273843.378304,0.0,0.5,0.4090909090909091,0.0899706735256888,0.2071584741645415,3,0,60.41866401462328,1.0,1.0,19372028945.38333,19023381100.25834,0.0,0.4545454545454545,0.4545454545454545,0.0899768205909885,0.2071549424378309,3,0,0.00035931323775173496,115206.56003189087,0.0,0.0,-0.045454545454545525,0.04545454545454536
2026-06-15,62.450699424138726,1.0,1.0,20023560213.298306,19956072872.993305,0.0,0.5,0.4090909090909091,0.1484069943040653,0.2325557896559309,3,0,62.45098969499635,1.0,1.0,20023653282.808346,19956173450.32334,0.0,0.4545454545454545,0.4545454545454545,0.1484117615848632,0.2325501876948685,3,0,0.0002902708576257851,93069.5100402832,0.0,0.0,-0.045454545454545525,0.04545454545454536
2026-06-16,61.68211749176302,1.0,1.0,19777129881.153305,20246185245.404305,-0.012307018807841,0.5,0.4090909090909091,0.1685703289065916,0.2166126562563952,3,0,61.68241674562624,1.0,1.0,19777225830.88334,20246277725.21434,-0.0123068177641978,0.4545454545454545,0.4545454545454545,0.1685770039354934,0.2166084050738004,3,0,0.000299253863218496,95949.73003387451,0.0,0.0,-0.045454545454545525,0.04545454545454536
2026-06-17,61.78561167649454,1.0,1.0,19810313209.1033,19997354486.783302,-0.0106498046263212,0.5,0.3636363636363636,0.1605581544842975,0.2325051170687937,3,0,61.78605351872199,1.0,1.0,19810454876.923336,19997463752.74334,-0.0106473280811374,0.4545454545454545,0.4090909090909091,0.1605667337347658,0.2325021443986008,3,0,0.0004418422274525824,141667.8200378418,0.0,0.0,-0.045454545454545525,0.045454545454545525
2026-06-18,63.49146239813778,1.0,1.0,20357259919.9438,20348784806.803303,0.0,0.5238095238095238,0.3809523809523809,0.1830807184182969,0.2570307759477515,3,0,63.49189687377165,1.0,1.0,20357399225.813835,20348938742.00334,0.0,0.4761904761904761,0.4285714285714285,0.1830803685315196,0.2570290121728387,3,0,0.00043447563387388755,139305.87003326416,0.0,0.0,-0.04761904761904773,0.047619047619047616
2026-06-22,64.36995016384131,1.0,1.0,20638929346.153805,20716876142.99881,0.0,0.5714285714285714,0.3809523809523809,0.1509982803252383,0.2699468470422714,3,0,64.37049671287299,1.0,1.0,20639104586.10384,20717044697.49884,0.0,0.5714285714285714,0.3809523809523809,0.1510030217125491,0.2699495600428772,3,0,0.0005465490316822752,175239.95003509521,0.0,0.0,0.0,0.0
2026-06-23,61.57798524740463,1.0,1.0,19743741972.222206,19551148645.023808,-0.0433737312104526,0.5,0.4090909090909091,0.1104893291264281,0.2093348019387084,3,0,61.57865087005396,1.0,1.0,19743955390.731888,19551337928.99384,-0.0433715131214873,0.4090909090909091,0.4545454545454545,0.1104975510924859,0.2093428136228385,3,0,0.0006656226493362283,213418.50968170166,0.0,0.0,-0.09090909090909088,0.04545454545454536
2026-06-24,60.97375315645324,1.0,1.0,19550007109.88221,19754217564.837204,-0.0527605971224726,0.4545454545454545,0.3636363636363636,0.0648637729334866,0.1889088721311949,3,0,60.97459777224615,1.0,1.0,19550277918.94189,19754425858.41689,-0.0527555186621345,0.4090909090909091,0.4090909090909091,0.0648763144008681,0.1889203806818349,3,0,0.0008446157929071774,270809.0596809387,0.0,0.0,-0.04545454545454536,0.045454545454545525
2026-06-25,64.63127720451936,1.0,1.0,20722718603.642204,20782116767.687206,0.0,0.3181818181818182,0.5454545454545454,0.131168015455465,0.3066453573877938,3,0,64.63213487792252,1.0,1.0,20722993599.36189,20782406682.66689,0.0,0.2727272727272727,0.5909090909090909,0.1311808297866132,0.3066571097089314,3,0,0.0008576734031606748,274995.71968460083,0.0,0.0,-0.04545454545454547,0.045454545454545525
2026-06-26,61.72854705576785,1.0,1.0,19792016586.652203,20167360234.91721,-0.0449121582351855,0.4545454545454545,0.5454545454545454,0.0753445364667093,0.2262532229242426,3,0,61.72945685849858,1.0,1.0,19792308296.59189,20167638909.651894,-0.0449107556930702,0.4090909090909091,0.5909090909090909,0.0753579371756023,0.2262667579414221,3,0,0.0009098027307317125,291709.93968582153,0.0,0.0,-0.04545454545454536,0.045454545454545525
2026-06-29,63.08296767518192,1.0,1.0,20226284306.262203,19833830282.722206,-0.0239560410424503,0.4545454545454545,0.5454545454545454,0.0947860912323919,0.2144982926266712,3,0,63.08382882889079,1.0,1.0,20226560417.871887,19834105087.06189,-0.0239556692960272,0.4090909090909091,0.5909090909090909,0.0947970415550838,0.2145139800461508,3,0,0.0008611537088683008,276111.6096839905,0.0,0.0,-0.04545454545454536,0.045454545454545525
2026-06-30,64.79651476366263,1.0,1.0,20775698702.272205,20266221528.532204,0.0,0.4090909090909091,0.5909090909090909,0.111927251867429,0.2253173432407194,3,0,64.79741477426165,1.0,1.0,20775987272.56189,20266498399.04689,0.0,0.3636363636363636,0.6363636363636364,0.1119398093531442,0.2253351871898121,3,0,0.000900010599025336,288570.28968429565,0.0,0.0,-0.045454545454545525,0.045454545454545414
2026-07-01,62.45341762314575,1.0,1.0,20024431749.1176,20097304277.957207,-0.0361608513831807,0.4545454545454545,0.5454545454545454,0.0610347681979368,0.1635561143378892,3,0,62.45425708444399,1.0,1.0,20024700905.492287,20097590513.55689,-0.0361612835632509,0.4090909090909091,0.5909090909090909,0.0610459142615122,0.1635710458216281,3,0,0.0008394612982414174,269156.3746871948,0.0,0.0,-0.04545454545454536,0.045454545454545525
2026-07-02,59.143331317945325,1.0,1.0,18963119176.887608,20046729646.21261,-0.0872451777126686,0.5,0.5,-0.0091563120243285,0.072269655191258,3,0,59.14418812589576,1.0,1.0,18963393895.11729,20047012618.217293,-0.0872446326456133,0.4545454545454545,0.5454545454545454,-0.0091458814578981,0.0722853380354127,3,0,0.0008568079504343018,274718.22968292236,0.0,0.0,-0.045454545454545525,0.045454545454545414
2026-07-06,59.8185001257449,1.0,1.0,19179598470.1826,19351777910.187603,-0.0768253455617856,0.3809523809523809,0.5238095238095238,0.0191401239846156,0.0770221570702558,4,0,59.819335909890526,1.0,1.0,19179866447.552288,19352045377.68729,-0.076825269676476,0.3809523809523809,0.5714285714285714,0.0191504828004496,0.0770377317493273,4,0,0.0008357841456287929,267977.3696899414,0.0,0.0,0.0,0.04761904761904756
2026-07-07,58.12445524755508,1.0,1.0,18636437065.502605,18720083209.18261,-0.1029694195813318,0.4285714285714285,0.4761904761904761,0.0454769477631951,0.0826636825533515,4,0,58.12537440883344,1.0,1.0,18636731776.07229,18720352346.932293,-0.1029676938296376,0.4285714285714285,0.5238095238095238,0.0454905217564673,0.0826823933773996,4,0,0.0009191612783538972,294710.56968307495,0.0,0.0,0.0,0.04761904761904773
2026-07-08,58.39592567980772,1.0,1.0,18723478597.406403,18507324500.4826,-0.0987798357241941,0.45,0.5,0.0353875848882512,0.054370177683926,5,0,58.39686102317119,1.0,1.0,18723778496.436085,18507619322.242287,-0.0987779184306723,0.4,0.55,0.0354007874838668,0.0543884297604932,5,0,0.0009353433634728958,299899.0296821594,0.0,0.0,-0.04999999999999999,0.050000000000000044
2026-07-09,58.66608905326463,1.0,1.0,18810101047.2064,19005147966.1664,-0.0946104236124115,0.45,0.45,0.0419608306747756,0.0315486704942762,5,0,58.66711534959877,1.0,1.0,18810430108.47609,19005465144.31609,-0.0946071605791579,0.4,0.5,0.0419747761484963,0.0315657632981187,5,0,0.0010262963341389764,329061.2696876526,0.0,0.0,-0.04999999999999999,0.04999999999999999
2026-07-10,58.45538719692096,1.0,1.0,18742543736.45641,18715374227.9584,-0.0978621703631771,0.45,0.45,0.0441443677034731,0.0487206672435895,5,0,58.45634295622327,1.0,1.0,18742850181.44609,18715706344.37809,-0.0978599507423115,0.4,0.5,0.04415724048648,0.0487358749726103,5,0,0.0009557593023075128,306444.9896812439,0.0,0.0,-0.04999999999999999,0.04999999999999999
2026-07-13,57.94172364852409,1.0,1.0,18577847854.9764,18564244839.156403,-0.1057895033419707,0.55,0.45,-0.0183827817943174,0.0343538816297497,3,0,57.94257213207879,1.0,1.0,18578119904.15609,18564533966.54609,-0.1057888291695502,0.5,0.5,-0.0183741054935594,0.0343694135869576,3,0,0.0008484835546980207,272049.1796913147,0.0,0.0,-0.050000000000000044,0.04999999999999999
2026-07-14,58.33350358115942,1.0,1.0,18703464207.45641,18812096766.4764,-0.0997431915293016,0.45,0.5,-0.0345061174842654,0.0523600174106075,3,0,58.334342330936295,1.0,1.0,18703733135.696087,18812371920.02609,-0.0997427515563872,0.4,0.55,-0.034497977035416,0.0523748252651048,3,0,0.0008387497768751473,268928.2396774292,0.0,0.0,-0.04999999999999999,0.050000000000000044
2026-07-15,57.23304508643139,1.0,1.0,18350624333.20985,18711939679.481403,-0.1167264891455671,0.3809523809523809,0.5238095238095238,-0.0835483731298393,0.052459458239032,3,0,57.23380000986522,1.0,1.0,18350866384.219288,18712202210.55109,-0.1167271069493469,0.3809523809523809,0.5714285714285714,-0.0835405445231742,0.052472817685246,3,0,0.0007549234338313227,242051.00943756104,0.0,0.0,0.0,0.04761904761904756
2026-07-16,56.16206403007812,1.0,1.0,18007235806.46899,18166044976.349854,-0.1332548635536591,0.5238095238095238,0.4761904761904761,-0.0894919578988527,0.0639926822302345,4,0,56.16283764526573,1.0,1.0,18007483850.613182,18166270849.019287,-0.1332549633203218,0.4761904761904761,0.4761904761904761,-0.0894838333446441,0.0640082540649462,4,0,0.0007736151876116537,248044.14419174194,0.0,0.0,-0.04761904761904773,0.0
2026-07-17,56.3755520081454,1.0,1.0,18075686431.09071,17885308802.97899,-0.1299601187846548,0.45,0.5,-0.0875618047884011,0.0589375879157563,5,0,56.37643855794188,1.0,1.0,18075970685.4449,17885569493.333183,-0.1299585214264549,0.4,0.55,-0.0875539810799038,0.0589544958873864,5,0,0.0008865497964833935,284254.3541908264,0.0,0.0,-0.04999999999999999,0.050000000000000044
2026-07-20,56.18717097535536,1.0,1.0,18015285843.30071,18165363775.10071,-0.1328673898543587,0.45,0.45,-0.1150436790537161,0.0469747599539425,4,0,56.18797536325208,1.0,1.0,18015543754.094906,18165646184.519905,-0.132867020096446,0.4,0.5,-0.1150370656753336,0.0469822744775612,4,0,0.0008043878967214368,257910.79419708252,0.0,0.0,-0.04999999999999999,0.04999999999999999
2026-07-21,56.97695428082712,1.0,1.0,18268513969.140705,18081275488.660706,-0.1206787203193937,0.4,0.5,-0.114851663923877,0.0188042126563636,4,0,56.97788312228412,1.0,1.0,18268811783.4649,18081537906.8349,-0.1206765992010462,0.3,0.55,-0.1148447498170458,0.0188163676453074,4,0,0.0009288414569965653,297814.3241958618,0.0,0.0,-0.10000000000000003,0.050000000000000044
2026-07-22,56.60257427340687,1.0,1.0,18148476552.58077,18275594883.51071,-0.1264565003247808,0.4285714285714285,0.3809523809523809,-0.0807985346387649,0.0207634186010277,4,0,56.6035294486441,1.0,1.0,18148782810.301743,18275880610.814907,-0.1264538925536308,0.3333333333333333,0.4285714285714285,-0.080792959103774,0.0207771678622294,4,0,0.0009551752372303213,306257.7209739685,0.0,0.0,-0.09523809523809518,0.047619047619047616
2026-07-23,56.40408203536069,1.0,1.0,18084834010.27077,18108572728.42077,-0.1295198169054665,0.4285714285714285,0.4761904761904761,-0.0749448883254274,-0.0149423236108067,4,0,56.40522323655454,1.0,1.0,18085199913.471745,18108912076.531742,-0.1295142957005837,0.3333333333333333,0.5238095238095238,-0.0749389861128603,-0.0149244369359323,4,0,0.0011412011938531919,365903.20097351074,0.0,0.0,-0.09523809523809518,0.04761904761904773
2026-07-24,56.23546846206476,1.0,1.0,18030771460.630768,18168749552.08577,-0.1321220181798857,0.4761904761904761,0.3809523809523809,-0.1299031847364998,-0.015774312224266,4,0,56.236584807995534,1.0,1.0,18031129394.49174,18169118185.226734,-0.1321168444156291,0.3809523809523809,0.4285714285714285,-0.1298974586834325,-0.0157566853140841,4,0,0.0011163459307752532,357933.86097335815,0.0,0.0,-0.09523809523809523,0.047619047619047616
2026-07-27,55.73743728146924,1.0,1.0,17871087783.35077,18055754596.01077,-0.1398080979391448,0.6190476190476191,0.2857142857142857,-0.0970557393629567,-0.0290238225899832,4,0,55.7384748227357,1.0,1.0,17871420450.08174,18056105774.791744,-0.1398040335881466,0.5714285714285714,0.3333333333333333,-0.0970522395733353,-0.0290079589702517,4,0,0.0010375412664558326,332666.73097229004,0.0,0.0,-0.04761904761904767,0.047619047619047616
2026-07-28,55.25682870903383,1.0,1.0,17716990314.82077,17872848044.74077,-0.1472252958268455,0.6190476190476191,0.238095238095238,-0.1240610461835809,-0.041034216593132,4,0,55.25772621356976,1.0,1.0,17717278081.591743,17873176717.68174,-0.147223289600763,0.5238095238095238,0.238095238095238,-0.1240587764028815,-0.0410221398297346,4,0,0.0008975045359278511,287766.77097320557,0.0,0.0,-0.09523809523809523,0.0
